"id","frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
300.0,1.0,36880.50364230638,7502.616555116845,-96.35694168486107,190.04887687587728,144.8256453062363,1083.1725559483286,66.76004193298687,15.924486453855122,39831.68456477753,21.52013165619083,1.0
301.0,1.0,37114.99892412691,25818.16447087364,482.4757723081205,186.76884523227636,271.82635685394126,2207.928349486125,61.342459459819864,14.484723870780885,34999.27173455748,18.032148091689486,1.0
302.0,1.0,37158.57952385184,8616.727496818037,346.60781404053307,179.64347269249745,227.84725896842684,2283.270406913019,62.85227695524027,11.671902963554736,23851.046385330043,12.093393646208309,1.0
303.0,1.0,37519.20035262137,10614.78356467314,1695.8600862390267,465.1725863054496,1050.0032501697826,15350.13697121098,48.43402612502244,16.301280376755457,43312.37509336741,27.200780634106458,1.0
304.0,1.0,37330.87576376587,13973.990641799091,5.958046236250909,183.0732204797453,155.79664484746104,990.3001208955264,69.73226301686614,11.870603984048344,26453.32049127393,18.76756633206579,1.0
305.0,1.0,37316.53661819979,18667.557561166304,235.57950734342083,177.41685951598518,198.36188479237583,1029.6595200393592,72.23192556894097,12.006485855710714,25659.09254841963,22.190339750273274,1.0
308.0,1.0,37539.79624905089,2505.0273956937845,438.81825011469334,183.95119233582466,256.74713851225636,867.0375118576228,52.340962881126856,9.899623597113619,23800.43241981688,28.995464080741698,1.0
310.0,1.0,37905.056361322044,10583.236896856395,374.3723064508434,180.7057946871465,236.1277560964175,1476.8362109687807,79.72695508193672,17.633703950574116,45931.85126202374,26.65950710387656,1.0
311.0,1.0,37639.028328304346,17298.765104611524,-38.39413555158098,185.75982902327362,150.43565699324532,726.0781092815133,71.29877078283656,12.550480035616351,28292.847403729935,25.778469256645977,1.0
313.0,1.0,37977.36136810273,20283.06466402016,1640.2282453455452,443.95889322818334,999.1622636589051,7300.588616592729,52.109877934974655,10.578572915480844,22211.273293139842,34.05827465562022,1.0
314.0,1.0,37765.462165181634,32182.50767293031,-48.63504890083538,186.45350950475245,149.32942353336907,571.9683513533001,46.409581232848716,8.224917109119774,17639.543090501396,22.398872640970087,1.0
316.0,1.0,38173.96150554863,10575.640243333728,-849.5089221285243,325.9190211368799,215.74562873560845,2154.7886953174657,80.74802573609206,19.24251529982187,51150.83156904912,32.505608396036486,1.0
317.0,1.0,38061.728289396066,4760.485752241497,-135.63915498762384,193.45674898510254,141.9229559581816,469.8346560252779,67.30880100515738,13.821616682539124,35648.87180731937,41.931592929590934,1.0
319.0,1.0,38972.4507735002,28634.616131010513,68.75510641342137,180.15201755736544,164.9711671785091,4038.2983480325474,70.63270046853238,21.78934591392796,66581.51743850838,8.91931217491708,1.0
321.0,1.0,38501.79380526148,35081.776064671234,-96.46797614637468,190.05793894517248,144.8164166985676,452.31204997916706,47.69731770668011,10.04285755645118,25448.00308683971,32.590721061355275,1.0
322.0,1.0,38702.130334215675,32105.50159101664,418.56499730143764,182.81385408154654,250.05643137624241,1051.8200066807035,49.2862567621046,8.516678114954521,16774.174428834638,20.786025534995062,1.0
323.0,1.0,38769.36287474096,14859.685780282778,24.09091759881181,182.12346809036097,158.2551580397204,1335.5521565745987,89.26505093287066,19.74959305485373,48606.04941769593,22.36802317534775,1.0
324.0,1.0,38850.79307247474,5775.096062113227,133.33804597842473,178.22693577664919,176.3432828283235,815.5132450681468,74.73690135264839,15.60726362101499,37175.94807572564,31.42254455363466,1.0
325.0,1.0,39031.346679822775,3399.0414881513093,356.81370644280355,180.01046106928683,230.8488826987535,2965.590116174525,82.92558529270832,24.33157806037728,66601.83354858623,17.901344936238935,1.0
328.0,1.0,39216.458124508696,1351.3092379817758,372.4403577029708,180.62532764242496,235.53982164582382,1767.7854933071144,66.23375482473423,12.709397063203042,27163.93754228895,16.84455663443821,1.0
329.0,1.0,39723.20198536794,5181.077999400291,1331.055121315244,340.8601045087388,743.1664886805778,7007.312609466915,75.54417178287072,19.773461595797787,49982.527783587575,36.83208096572988,1.0
330.0,1.0,39383.958655249524,23604.65948641343,985.0572653239669,255.21937226243074,510.0460574811818,6904.017644885882,80.94907778595054,15.545579798574302,31739.218947725236,15.929588257581164,1.0
331.0,1.0,39359.03879687895,23479.291504330788,964.194834589608,251.0595743520145,497.79152196541503,6099.20662008231,81.82681817924463,15.646516588590266,30397.87131093007,17.30458894171788,1.0
332.0,1.0,39480.47901727815,12550.900927092027,157.339868518597,177.7904152254788,181.07019819472384,1557.9969956484254,103.42663932218207,16.46353085003656,32945.43844624501,18.24024460347725,1.0
334.0,1.0,39423.0559296227,16420.162977501564,428.98021736525277,183.38528759642088,253.47300037815907,3049.240821623916,93.56472754220071,17.000015522690113,34937.42145385445,14.126286205435745,1.0
335.0,1.0,39661.87658060351,3787.914161912467,111.67369276974405,178.75072909118308,172.30961352409054,1918.5391638241954,99.33781123806169,29.967296684308646,95373.67237198477,24.784168413143494,1.0
336.0,1.0,39790.71910492301,6144.644752029881,18.40605851567243,182.41194286654496,157.46772713895388,853.3084673184906,86.20096310625188,13.933851845764199,29810.313597319764,24.92422936683361,1.0
337.0,1.0,39786.37022014288,20731.75306224155,-802.5635506816038,313.10081267238,203.52022495097327,2040.2126218705853,87.18099628129067,12.293332848579494,21178.090213562315,20.81814047026075,1.0
338.0,1.0,39980.03646692889,31840.946072760165,-882.8630920461316,335.37757118686375,225.0621681887427,2749.7958041002344,54.24989929079104,10.244689464198238,19623.859201421943,15.935914890812137,1.0
339.0,1.0,40013.037325880156,30090.35719016329,809.378591692304,223.75842019577613,413.25574417088217,1884.3731748169735,59.98880508780642,11.825484835264065,26660.197545867042,30.73950578577958,1.0
340.0,1.0,39948.952760497974,5069.667065839222,-30.08962019229045,185.21751655844852,151.36897569408464,1163.9547167159853,103.85936266107159,20.16939856681125,46150.48401330375,25.339232794116317,1.0
341.0,1.0,40514.94989711526,7331.761524789479,2495.1737351981733,859.6164782827102,1941.3594910622357,82593.93562572026,45.80710282886686,16.71102103539615,35043.202217827544,18.081785312661665,1.0
342.0,1.0,39893.610050566575,29133.30359080629,218.82686202926155,177.3617162195357,194.41689814371784,599.9228426576522,71.77886490129902,12.66327355671774,28297.17034626652,38.0500510177097,1.0
343.0,1.0,40045.50012238359,14660.013873221076,-731.7162750304503,294.8510741868549,187.03497038244103,2333.2254160435377,102.061694881551,16.095450196337453,30011.5547850826,20.282073326102243,1.0
344.0,1.0,39943.451654037955,31845.185762109333,-558.1034152259234,255.69732082191834,156.62893457570485,1272.4378095806646,67.75346841970126,16.14122154550402,39701.39218541793,26.6888051135809,1.0
345.0,1.0,40125.37296654761,35216.020181229615,240.51637337844298,177.44715676297506,199.5496478228804,1578.3532156024892,59.6784428366871,16.35434183480903,44457.80856244551,19.588891472807802,1.0
347.0,1.0,40539.674445540884,10291.308184372818,1351.187952143345,346.8103360000148,758.4665589214773,6073.859505612463,82.82375311562205,14.308380077828179,27305.011179516103,32.43144841325912,1.0
348.0,1.0,40320.848241579195,21587.113640530122,-214.9215614287393,201.56792393736512,138.27746907201285,1685.8252328671283,94.38934648345884,13.892016480103521,25381.363458907992,12.889722563697525,1.0
349.0,1.0,40030.18338337657,30118.695321424977,-610.5759132650323,266.6972167381825,164.32237020065384,795.0897267779319,70.43188781410326,11.180899146510832,24053.990131659135,32.646890750037215,1.0
352.0,1.0,40544.81689198729,13591.36252565826,149.3498902943283,177.91894579935058,179.4665350950111,666.1014847793681,114.12042387994697,15.527874273948282,28182.352369264976,38.59561255563377,1.0
353.0,1.0,40464.58992005028,27765.77381509121,-79.33025210584562,188.69752426660457,146.30950983136356,544.0921570354611,71.70397125675566,11.827540722884754,25030.281901706076,31.752957711496876,1.0
354.0,1.0,40473.03028673242,36847.02197926223,-173.82650703699392,197.1577278560606,139.7976186890639,1348.1447587818996,56.274159158513854,13.305857361723572,33253.99092759526,15.082869200583268,1.0
355.0,1.0,40484.696618774295,35766.50471539177,-88.98158446482857,189.45418095955276,145.45164522210067,1025.3754403687735,66.61845662032323,17.647153262898975,47013.059298293934,24.896760347351545,1.0
356.0,1.0,41104.27543026453,20254.050132582386,1407.5317498876518,364.02794155129743,802.2997894393498,8501.93191481751,100.66418247461674,18.853846275608444,38761.97023636416,33.51210727899224,1.0
357.0,1.0,41502.05145797938,1924.4787341427154,-1238.06146641311,454.20961567825594,356.7674746590887,5984.964823258172,90.12938639370321,16.474048521390344,32747.760734921903,23.54412402949629,1.0
358.0,1.0,41453.56752014979,5188.457914688724,-1314.8736190916927,484.2603869220844,393.0609493196422,11193.870190906357,99.1443532819154,17.417183737123302,29088.171087489416,15.954135548434282,1.0
360.0,1.0,40481.13516406584,36871.90553840922,-628.5324805997882,270.6273854461935,167.25285817351315,1696.8120062739415,56.02617317720237,13.32697684856824,33771.700820479266,19.273698936354684,1.0
361.0,1.0,41242.086637225984,3222.076526205753,1028.4101312643124,264.2287848955831,536.1667968649291,5288.363824389277,107.23305630474468,25.072094061893697,65928.4278322931,34.46072008776335,1.0
363.0,1.0,41720.346980338116,16799.314296147528,-1675.0252318783387,645.8052891924609,600.2797445292866,15217.290222690313,97.61610001891358,15.66841141386301,25622.636585863307,21.246985332168617,1.0
364.0,1.0,41158.60930334082,31342.287490517283,-626.7740785356697,270.2387860297768,166.95918391768654,3170.7668680811453,83.12620112101521,14.038803988019442,27550.75348739554,11.35865167574904,1.0
365.0,1.0,41636.02507873141,10405.456265747833,-1514.320239217041,569.516831156518,500.27002508625327,19526.597730486727,83.18033506542594,21.406335962031523,39491.67005988749,16.565306925658863,1.0
366.0,1.0,41639.3715591513,5134.226195270591,-1613.423095107641,615.7611927380339,560.5063721334483,18823.202163785896,99.52058846501991,20.317172882619044,36546.85416524158,19.634325100329498,1.0
367.0,1.0,41515.39433026097,19536.698970706188,359.21914584744275,180.10093659182124,231.5634806866866,2208.8428749282043,133.0865571208899,23.294637533380186,50586.30532316314,22.897941323304078,1.0
368.0,1.0,41148.66390313851,38951.263397505245,983.6843803374732,254.94212015030064,509.2333295002473,2085.025319848882,52.903517079807465,12.279698976162116,30365.26897677749,39.927773815704725,1.0
372.0,1.0,41976.06484940435,29120.584945659466,1747.5308784373997,485.6031804033304,1098.5295539560925,15947.60593992503,63.793408146283646,14.95726374487449,32296.17497686097,26.383356722841814,1.0
373.0,1.0,42425.97037650396,702.0869583374874,1927.662167861152,562.3045353916465,1277.5285504229962,50421.66700705439,88.07033906088678,25.102451209706295,51961.78576589973,18.707406730588236,1.0
374.0,1.0,41998.67732627877,29431.273587854983,2303.317895356042,749.6510174946125,1699.974482454068,63899.368356012295,33.52942012369829,14.337236881702257,27900.24136471214,15.664790315572866,1.0
375.0,1.0,41984.31931814982,32863.1347537373,-725.6298127491274,293.3446737346876,185.72896375723812,2254.8342048938084,73.54011931650834,18.81477294044289,43896.497130311014,23.835298190306762,1.0
377.0,1.0,42148.10528508139,20542.043695846325,1653.1125656239387,448.7997264760735,1010.8073617105839,23538.676289927153,109.4925766954569,20.999887875437366,34996.30373159006,21.219161891110897,1.0
378.0,1.0,42022.76136330988,2966.210773279397,157.19718356427992,177.79256363746345,181.0412963996833,1632.4268032760176,133.68428127251428,19.37568934537719,34818.620106408154,20.168780631386916,1.0
381.0,1.0,42689.811970148534,19643.10286438768,-1931.5675729503662,781.6309804419758,785.1303081394905,23335.770849185494,134.11613797180277,19.561957534323728,30632.167185535145,26.7910909260538,1.0
382.0,1.0,42392.98835227756,23493.50433145285,1999.581386915119,595.30633140969,1353.263168797267,46837.19073146708,92.42453971160933,21.877716595415155,41046.46730897977,19.756048122177436,1.0
383.0,1.0,42202.68384619433,37775.88614743239,-114.36182832282263,191.5606088710921,143.40501871996696,366.7327952067638,58.87556986555937,10.974242887367565,25426.6527324541,43.01684725327773,1.0
384.0,1.0,42552.39232953559,13016.942268998344,1685.5137121565908,461.1658121628395,1040.4375734897976,24014.407669414926,140.48365672056607,18.608930162822205,25340.06080393383,19.68348345194321,1.0
386.0,1.0,42577.26372744717,23557.62700103929,1916.5847461202166,557.342013697572,1266.0798986505085,38992.124680543464,105.49302186731067,21.070685719598256,35097.63503612149,20.041195639782497,1.0
387.0,1.0,42388.64083374134,43066.050020048824,543.8708767304936,191.57738143089165,294.5504760903188,1541.741961739333,42.44216349129199,9.059941987834977,21231.57457068981,18.71102427349636,1.0
388.0,1.0,42687.99893571667,5024.887498356419,-1142.8494416056449,419.10900607844945,315.6359742465137,4963.383576222109,159.03034030132662,19.248872837302542,28843.311330109565,26.738741602643817,1.0
389.0,1.0,42483.84309804448,7957.380584618797,814.375559279485,224.5414031119175,415.8080421871768,2642.7883879133988,150.05033921999174,19.060690531859628,30731.377538727804,34.79398279366466,1.0
390.0,1.0,43038.542013880266,34184.413222389696,1522.5180859430677,401.7500159396655,896.3924515429754,12864.186136479095,72.78774935684554,13.606861253129004,27552.376218091882,20.511534888161556,1.0
391.0,1.0,42757.592325092905,32260.991599476587,-660.3287073176988,277.7941788729435,172.81437923841295,2097.2746780448533,97.51079273872354,17.150321382297502,36375.97903690706,20.820815155281934,1.0
392.0,1.0,42510.09866065513,7377.591541616382,345.95237178916557,179.6208378831281,227.6561647891862,1219.7900435099523,160.90121298059273,18.849383548522585,29496.951735283095,32.73032347268813,1.0
393.0,1.0,42737.519412512906,39173.00857345677,863.0889354425346,232.5176126801339,441.30529224331514,5283.525852328978,56.66066972842948,16.72469017608136,41400.52700461221,17.440004992289303,1.0
394.0,1.0,42736.7715748598,39160.46099911579,831.3212633476842,227.24543159436007,424.5509251289421,5293.171906887593,55.48778334480673,18.52158173217304,52000.36807014687,17.97325468999453,1.0
395.0,1.0,42883.407309314454,4957.105653315355,-1097.0175177621056,403.06074830638767,297.3584417788736,4398.143880886261,165.01017745211473,22.890946810146858,38346.949086583176,32.13520720655873,1.0
396.0,1.0,42743.91441706606,30227.74973473726,475.21841315147526,186.26580105224656,269.2574899043242,1287.47695814388,102.68457885092906,15.08693879122845,29630.103455372402,30.767636889964066,1.0
397.0,1.0,42932.063439172416,9043.606613715847,-84.08206167847727,189.06700813567363,145.88166141986736,752.3393250962403,151.92874527156204,16.00185591570536,23280.028919439283,30.649132434695197,1.0
398.0,1.0,43310.629989200446,15478.027429165832,1593.3333299599824,426.7075212917787,957.4376873693119,44930.97969348285,181.62875715883635,25.696724907631047,32261.569176495654,12.466510186725511,1.0
399.0,1.0,42833.34056948379,25628.831917977506,-252.40404830335927,205.97680480256747,137.5843231108148,1023.6885040918456,159.06111009188234,25.394366819389578,52421.04186952332,36.03154390062652,1.0
400.0,1.0,42944.9132966205,35536.16784677744,561.65233373836,193.15473684509263,301.4633504468142,1953.4542077181532,77.34785421329,13.27259209525864,26722.00589750145,21.293997507874792,1.0
402.0,1.0,43641.8447299344,39779.08114807765,2978.7908553573698,1179.6639067758565,2626.730277499592,174928.05710961908,5.545791475891726E-9,20.242425865488052,61287.27173897547,18.93606863839094,1.0
403.0,1.0,43426.96090526989,954.9086918831847,1069.2185441100637,273.1599705650586,561.5630045901817,11530.068053210884,149.92114460204064,25.713410440713453,47836.07759679016,17.91093882646096,1.0
404.0,1.0,43149.86563900872,3984.1674571166077,-15.87675248877947,184.33135279619947,153.04165799811503,1411.840932546167,165.70432701853454,24.072373294128983,47124.69719463676,24.940292668430075,1.0
405.0,1.0,43405.69613022393,20624.429871918815,1707.780695073143,469.82382529395386,1061.0868642188777,28798.991262460302,165.10204060508565,26.729533170780577,43894.125839762295,23.93159799380599,1.0
406.0,1.0,42922.29338547927,32268.66273939941,-660.550482736233,277.84509803545785,172.85484193135517,1541.8714747273496,106.34165918761958,16.824597647110867,33009.63111858806,27.442293099465047,1.0
407.0,1.0,43060.30014580335,34346.238310616936,625.4210426963632,199.49372783141658,327.4788833832015,2178.1451555742706,96.118493031581,13.940300080034895,24699.9585145107,22.35496843506975,1.0
408.0,1.0,43059.10625829997,34268.7367408759,663.8795937722101,203.83249021996684,344.0942524753129,2352.5428854721645,95.1166594575594,13.993970098576556,25280.23051399769,22.303616216564237,1.0
409.0,1.0,43931.063112384865,4945.951189838641,-1239.4679915985716,454.745968947954,357.40708454753366,7421.37804055901,181.9547966928365,23.44170041869936,38337.12561297107,26.576332687611803,1.0
410.0,1.0,43493.77678383441,1127.1636861476013,-185.7487304137081,198.39155802477967,139.27472361205855,1883.315980293445,194.532459547175,24.954108411635424,44027.14906548673,19.14837261826612,1.0
412.0,1.0,43624.321069651945,10514.540515302335,43.048879457528436,181.22274399239274,160.9910774125944,1391.0326530968402,201.12870846024347,26.5632070356444,44938.182593376994,28.68197341025745,1.0
413.0,1.0,44041.72874652158,15465.75964492609,1504.0328787787,395.4518018906251,880.8461640795956,33550.9951263813,304.89166172582344,44.47384344741191,67269.17248737623,23.59274158923458,1.0
414.0,1.0,43863.82684990813,28550.614173992377,-15.002295444885089,184.27856166704498,153.14767691068073,1020.7548477148637,151.186790408981,19.69058663485436,34277.3235123478,28.30176084051183,1.0
415.0,1.0,43712.12893917661,43523.96232442475,220.0880782150458,177.3633045774753,194.7092952843547,2009.591606341644,56.729422689759836,10.912600543813932,24797.862573204646,11.09818747232891,1.0
416.0,1.0,43854.99970186041,39920.935052182256,-139.7875877734855,193.84027567327126,141.65882985878147,1207.5113543167322,79.44562686722442,15.973802555113025,39548.58573303391,19.437010167681734,1.0
418.0,1.0,43975.54249553714,5024.001481471583,585.1620577844358,195.36758105037896,310.83172609779115,1978.8872907877767,207.7339614796899,24.662510782100163,38692.973583239895,38.747252312775814,1.0
419.0,1.0,44488.3182115938,20641.93639628471,-1413.9344863020892,525.3009025474778,443.9683399689165,12592.790291112557,229.04490833452695,26.28075096814754,35187.45808330267,25.149205311249677,1.0
420.0,1.0,43974.807772072716,45927.1152459823,686.7906313377432,206.60168564176143,354.32358697763743,2205.02924149243,48.68793795614308,10.55144150905633,23992.67996618299,19.36922124719398,1.0
421.0,1.0,44849.70590733684,3513.1783192163853,1757.3624941509192,489.5699171057444,1107.9052042920478,34457.04719001753,171.0771337704234,26.861244800249032,42995.47307248076,21.928112564311515,1.0
423.0,1.0,44464.56130092966,15478.266814777391,399.70397856836365,181.85147709411606,243.99932762550552,3649.0347804729495,404.28364472339143,39.793144460252606,53698.07947640966,24.758844301960647,1.0
424.0,1.0,44462.803689845,15478.701183086398,267.91001147939977,177.73145319278348,206.34879427588015,2778.5604935405927,415.086290681252,34.73468299424944,39052.049958975316,23.55784994510473,1.0
425.0,1.0,45120.13574356356,19946.531285914793,1506.7075596580291,396.3575621145287,883.0856483603217,16970.435876355845,285.1851564377927,26.054846168410478,30266.151940321095,27.69637453901129,1.0
426.0,1.0,44804.277129144684,7188.140302316657,-936.2253643344608,351.1170437923754,241.05677032634603,2610.470396991241,192.86433189894174,19.94085056845897,26592.422136106557,33.40288097385058,1.0
427.0,1.0,45108.82464526144,20365.47897657964,-2124.171240608924,894.9528802815342,944.275419482107,70734.8598422309,209.3482351524866,25.65897238822622,30178.13862745766,16.12728705600721,1.0
429.0,1.0,45036.40537741887,36812.62520806123,-1593.7615835949005,606.3816409252233,548.1880744668243,18006.665560779278,76.92061421349995,19.82100040732366,40250.05805281843,19.32511040044883,1.0
430.0,1.0,45038.02512683745,40842.23998973505,2174.3014604483396,681.1337763955784,1547.3971572874466,107541.17782590255,4.149869143553126,25.92746656102697,65076.23068303157,13.486824589662373,1.0
431.0,1.0,44778.203775077396,44041.3680442467,491.8934242932604,187.44223130865572,275.1968664034371,1328.033265346982,60.208687874003736,12.953054864678657,33714.6328598767,26.73019999411824,1.0
432.0,1.0,45113.21885782485,2968.901631923334,1169.7179559699548,297.01791197885433,627.4498250075628,13937.719000253906,215.37422897559964,30.084507440458243,48457.75134759808,20.820520791344105,1.0
433.0,1.0,45428.345899536216,18907.536755139234,1801.8162053436574,507.82211334816765,1150.865371104585,50991.515347698914,284.6107744953334,27.781523093489827,30823.369685188543,16.666018288363134,1.0
434.0,1.0,44981.9640415304,33613.73582649747,192.35678238510766,177.42467591126078,188.45295060812606,1660.1727509453012,138.3818725655114,23.247668856325994,51166.85807231859,24.32591055649606,1.0
435.0,1.0,45078.98182136379,45373.78313181018,514.2421987857251,189.13335857175858,283.3624636891271,2544.250206108731,64.96679496421116,21.581676539451625,62898.0933891535,23.70375289266701,1.0
436.0,1.0,45110.95019694239,5167.725249016712,-147.72948307979036,194.58710802588732,141.1757830419504,1491.7258293772436,240.55542520920213,22.02558087634335,27823.747905596843,21.233932480693035,1.0
437.0,1.0,45100.658308069585,10060.564964105319,535.0503345177793,190.82571140275599,291.17656447300357,2666.5359744551997,218.263470297983,22.998184151805678,31658.299757362678,24.883275014423063,1.0
439.0,1.0,45608.45642888836,8298.071461252786,2188.256670741186,688.3343791713733,1563.5228474480678,51984.1312988415,153.73035671823308,22.447388189116065,32890.206199618246,24.170618906688603,1.0
441.0,1.0,45631.56346860271,16143.348578536517,279.9282991785505,177.9183185199546,209.4432620145407,1905.2673570012523,433.9302715062374,34.399418805746684,37643.22287124301,34.31024081053836,1.0
443.0,1.0,44742.080048630116,41285.32675148683,147.16374226665496,177.95703160444867,179.03299203055624,1952.9052535637918,125.23889812454668,30.930447433420287,94737.07551507012,25.942353016238414,1.0
444.0,1.0,45338.523679094986,29771.470966841196,34.63655134754352,181.6107898124884,159.75616711612932,3494.096693551012,205.36020070616917,36.83545673922338,82201.71944864554,15.873614649879773,1.0
445.0,1.0,45401.32652041158,37039.76600888255,-80.1200022288999,188.7585219564955,146.23766485174022,1312.058299083276,134.5146678778687,20.794021723302247,41409.90150620032,22.884683755951613,1.0
446.0,1.0,45418.20728677523,17097.53512931057,224.37975256305228,177.3718357293472,195.70987639049352,4037.0853660417797,430.12166423131384,42.385921920034946,56786.825598689866,18.741572225665333,1.0
447.0,1.0,45961.48030363378,15102.31029518675,-1239.9514978461657,454.9304653054186,357.62717159061407,8656.683399755968,412.56057801333225,34.22233569918736,37561.812086001606,32.82350563074616,1.0
449.0,1.0,45567.69250086139,32710.65509570437,377.28020174477683,180.8287568577495,237.01600573323364,2891.2953431564015,156.99640251340705,22.905515170863417,41327.0436931907,17.879783872710796,1.0
450.0,1.0,45628.43882119739,38837.588887578044,194.21227017943656,177.4142711346882,188.8602567255328,1390.021152539649,122.27667548582947,21.58492865500283,49914.10151854673,27.00365523548634,1.0
451.0,1.0,45513.68412225408,45111.09821675912,-114.10562460045209,191.53850088171978,143.42416326837716,755.8368287753233,89.06329205393618,26.38065397656794,86496.95513736193,48.8295393964997,1.0
452.0,1.0,45782.45378139799,2903.1395209081816,-568.8675843434372,257.8949353816584,158.1014682230288,2370.3814788960594,296.6620001308906,41.38823318292015,72940.77355571036,36.17448275431393,1.0
453.0,1.0,45642.71540542057,16150.608606883387,152.6168524099442,177.8643677378945,180.11861236861768,1550.0145257450524,439.5534653817282,27.547202695349206,23845.19578694104,29.26796445643652,1.0
454.0,1.0,45967.03316174376,24594.223895544277,1700.1071266188344,466.82544112468474,1053.9444161974209,40024.29472124108,285.4084512149698,30.472021389116744,35631.448630790546,19.42299400225229,1.0
455.0,1.0,45959.55124387462,18804.637009156984,1413.2252038148958,365.81408914755445,806.812220770923,22685.507799050127,376.45288911682064,32.361587910807714,33199.08329178125,21.71585297367668,1.0
456.0,1.0,46044.77313049282,42149.40602276443,-912.1880083085341,343.93463292203535,233.68596145531524,4293.534393995059,124.96399803240963,29.151234865741536,79044.75816595591,28.036500941365457,1.0
458.0,1.0,46201.64384077336,6468.8039096820075,1233.7471112560615,313.60001586451125,671.9069962852548,13507.272301569938,245.46706959675066,33.166942617199496,52676.275142530096,26.53414918909427,1.0
459.0,1.0,46330.56357703278,28528.229989089145,-1384.6217970274665,512.8885671869908,428.42323297431346,15014.234015251826,262.4415253529488,29.724429924137304,39196.97483700334,22.470810468703988,1.0
460.0,1.0,45970.674627754735,45503.293215533144,-127.33730090809286,192.70279368004321,142.47585863579172,1149.2994742733063,94.62667128800022,23.5497665282081,70357.9171250207,29.050626032070824,1.0
461.0,1.0,46335.68114389259,4106.749598623163,1329.1914280197718,340.3146702913961,741.7598142363684,17577.284690423978,256.45210514814244,28.163815601230173,33623.79992705243,20.97442388821652,1.0
462.0,1.0,45473.91832772864,17118.329488438627,-771.4458363888554,304.92293557184763,195.98848589331834,5224.899014921154,432.41098710082355,40.55324142669356,51732.45058330691,23.743634389552184,1.0
463.0,1.0,46275.55214037734,35065.93262062877,2900.3243432241015,1123.5660075008677,2508.0452842660347,327042.726440631,6.26215260783511E-8,22.08015547081365,37586.34951386742,10.402235802449662,1.0
464.0,1.0,46407.661992156805,40061.36782869274,55.68219211094352,180.67487038052073,162.90821038142394,2446.166881545837,123.93414747161523,22.340747892447684,52693.79457429514,14.353313522140986,1.0
465.0,1.0,46147.81976020547,41061.54669228153,331.6501851869522,179.15499508656083,223.5367246050331,1280.4103328118904,124.64580213838859,20.160843059809533,41384.748547805175,32.5967511493892,1.0
466.0,1.0,46157.98218273538,44005.86356646096,24.620995181973832,182.09700179341297,158.32935660953854,939.1638627055149,84.14382051445352,18.592253327634985,48549.23839038101,29.68218310306184,1.0
467.0,1.0,46606.40861005458,8560.465814265377,-1264.6348190330891,464.4306209892104,369.00900568184625,5506.9597561607325,214.1211255566008,19.31724886273141,22112.995957112078,31.155696206091907,1.0
468.0,1.0,45779.92717400595,34291.3007939179,-785.34591852744,308.54454462755496,199.29652346448816,2850.6942781823645,159.58137223227786,18.815172638074376,27948.09824316401,21.38748013415497,1.0
469.0,1.0,46199.058055957525,35529.764482481376,22.67203939786348,182.1946741705432,158.05719900095195,1054.7519388050523,161.83996240761203,22.703019875766497,40438.15946982138,31.95332518331887,1.0
471.0,1.0,46705.00968533728,966.9948992287132,-3207.3753184806915,1713.5672517238959,2164.6460496877953,967195.4902941543,8.71283527688084E-14,32.607090431559804,38130.8955786916,6.853665236724031,1.0
472.0,1.0,46429.20811681633,40073.97794758491,-82.2420365292687,188.92323144902943,146.046074223245,1965.5959111329119,136.73501078626967,25.15014816896696,58358.17991300681,18.486280112032002,1.0
474.0,1.0,46940.56591963164,14071.733256991674,1985.2122804629248,588.6042528060063,1337.9370872673314,28723.966148037463,475.62815128126357,30.393553354400975,25654.850080895954,42.426524743438975,1.0
475.0,1.0,46611.895182395936,37123.73182480724,1717.6911685858893,473.7191228121981,1070.3524168652668,16416.96027993134,118.12014613349095,18.963562483752185,32599.22668291108,30.397126845611126,1.0
477.0,1.0,46575.53446230698,5980.226870684802,215.76908316168047,177.35959778460318,193.71109954673628,3060.963099535125,314.20346586495407,36.91884752422247,56078.5163250407,21.31378902266919,1.0
478.0,1.0,47079.735748426865,24442.762813877856,-2299.848390215585,1006.8031793727881,1104.665606140083,147683.7968660519,278.3762205414862,31.12364359603928,30626.96004674569,12.374949180603478,1.0
479.0,1.0,46733.90506708688,12128.984100312133,537.8616060158361,191.0630664896795,292.2479160309965,5665.54087701415,455.67430892007036,50.95890000389324,75314.8381234796,25.56963627206422,1.0
480.0,1.0,46965.76313817236,23370.800186563392,1821.6910408974427,516.1502199436973,1170.3734428960945,65146.04618416179,366.63689274889794,41.59134776250887,50338.59760368907,19.808726335213688,1.0
481.0,1.0,46779.793871292735,34990.0193036086,-199.56666680526718,199.86823448791847,138.7524170732779,702.698517893865,171.06320197473232,19.83229646206994,29718.47853078589,40.246078479632,1.0
482.0,1.0,46757.56696400158,36875.40539864285,63.58804255521163,180.35331603438956,164.14616756109191,2134.582173608161,153.39037222683916,21.75176821579123,37022.0736454368,16.026629648440966,1.0
483.0,1.0,47151.82243828993,16015.385807262857,2164.176581269783,675.9415298141081,1535.7549334567116,166999.90115191616,327.6319171311723,33.80006950515495,29928.612063679662,11.107714832827376,1.0
