Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
45	19637.6	18937.3	19.5	0	165.9	2	1	945	0	0	1
73	19570.3	18920	15.7	0	153.1	3	1	1414	0	0	1
111	19567.1	18974.4	16.3	0	155.5	4	1	985	0	0	1
1014	19164.4	18784.1	8.6	0	173.3	43	1	2191	0	0	1
1021	19143.4	18777.6	18.4	0	183.5	44	1	658	0	0	1
1908	19735.1	18749.5	9.9	0	165.7	91	1	1462	0	0	1
1932	19613.8	18720.5	18.8	0	151.5	93	1	377	0	0	1
2177	19432.1	18419.4	9.5	0	197.3	106	1	1788	0	0	1
2665	19681.9	18655.6	14.1	0	151.6	132	1	676	0	0	1
2683	19568.2	18819.9	16.5	0	165.5	133	1	834	0	0	1
2794	19497.4	18860.3	9	0	152.9	139	1	938	0	0	1
3039	19581.9	18635	21.5	0	139.1	155	1	362	0	0	1
3104	19614.5	18679.3	9.8	0	162.4	159	1	2159	0	0	1
3135	19676.2	18717.3	9.5	0	158.9	161	1	1015	0	0	1
3150	19583.3	18670.5	5	0	148.6	162	1	3158	0	0	1
4517	19799.6	18786.4	17.6	0	132	241	1	365	0	0	1
4525	19822.5	18786.3	37.7	0	157.4	242	1	282	0	0	1
4541	19598.2	18644.5	12.6	0	160.3	243	1	594	0	0	1
4559	19614.3	18626.9	13.3	0	164.3	244	1	1697	0	0	1
4800	19773.9	18771.4	11.2	0	139.9	259	1	525	0	0	1
4801	19833.5	18800.5	27.8	0	197.8	260	1	388	0	0	1
4831	19651.6	18672.8	21	0	147.8	262	1	264	0	0	1
4903	19666.4	18693.4	26.3	0	131.7	267	1	210	0	0	1
4985	19666.7	18701.5	19.8	0	163.5	272	1	309	0	0	1
5148	19632.5	18691	14.2	0	155.1	281	1	510	0	0	1
5157	19613.3	18650	25.8	0	140.7	282	1	228	0	0	1
5364	19220.6	18894.4	29.5	0	139.6	297	1	185	0	0	1
5379	19256.5	18902.8	23.7	0	142.1	298	1	216	0	0	1
5790	19651.7	18672.3	15.3	0	158	327	1	491	0	0	1
6922	19804.1	18847.1	23.9	0	143.3	410	1	276	0	0	1
6943	19801.8	18819.5	17.7	0	153.7	411	1	410	0	0	1
6981	19355.2	18380.5	14.4	0	164.2	414	1	657	0	0	1
7750	19285.1	18838.4	22.1	0	140.2	467	1	296	0	0	1
7771	19262.7	18847.8	16.1	0	149.1	468	1	555	0	0	1
7986	19832	18768.7	24.3	0	145.1	484	1	285	0	0	1
8602	19412.1	18606.9	24.8	0	140.5	531	1	240	0	0	1
8766	19588	18665.6	13.1	0	159.1	542	1	628	0	0	1
9069	19621.5	18718.5	31.4	0	153.7	566	1	243	0	0	1
9458	19655.9	18656	25	0	166.5	595	1	388	0	0	1
9475	19643.7	18722.1	23.2	0	160.7	596	1	261	0	0	1
9808	19737.6	18752.1	12.9	0	148.6	623	1	605	0	0	1
9859	19718.6	18706.3	7.5	0	166.6	628	1	1837	0	0	1
9881	19763.2	18747.8	8.4	0	147.7	630	1	1184	0	0	1
10031	19793.3	18781.7	8	0	142	640	1	1099	0	0	1
10044	19814	18753.8	11.6	0	169.8	641	1	1388	0	0	1
10257	19785.7	18767.9	9.5	0	149.2	657	1	949	0	0	1
11750	19590.4	19075.1	11.3	0	158.7	770	1	1030	0	0	1
11760	19581.4	19028.7	9.2	0	176.7	771	1	1322	0	0	1
11778	19707.8	18841.6	12.6	0	196.4	773	1	1481	0	0	1
11898	19668.4	18830.3	9.4	0	195.3	781	1	2376	0	0	1
11914	19543.1	18783.9	10.5	0	183.3	782	1	2308	0	0	1
12025	19443.1	18764.2	23.7	0	136.4	791	1	258	0	0	1
12064	19832.3	18785	23.9	0	137.5	794	1	217	0	0	1
