Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
1290	19111.9	8286.9	24.7	0	199	58	1	534	0	0	1
1540	19163.8	8690.8	11.3	0	183.1	69	1	1622	0	0	1
1759	19137.4	8668.1	15.1	0	170.3	82	1	1162	0	0	1
2555	19150.9	8300.2	33.8	0	196.4	127	1	463	0	0	1
2847	19137.4	8542.6	8.8	0	195.4	142	1	2578	0	0	1
2856	19127.3	8525	19.4	0	178.4	143	1	939	0	0	1
3671	19036.7	8846.3	23.9	0	164.1	192	1	495	0	0	1
4310	19111.2	8217.6	22.3	0	184.4	229	1	419	0	0	1
4702	19144.6	8575.1	15.4	0	177.8	253	1	713	0	0	1
4868	19186	8148.8	44	0	143.3	265	1	249	0	0	1
4889	19222	8154.9	21.4	0	195.8	266	1	542	0	0	1
5059	19332.8	8361.4	12.6	0	171.7	276	1	940	0	0	1
5855	18936.6	8345.5	9.8	0	164.8	331	1	988	0	0	1
5881	18957	8334.9	9.5	0	155.9	333	1	828	0	0	1
5944	18968.4	8339.9	11.1	0	167	337	1	1193	0	0	1
6014	19007.3	8259.4	27.3	0	188	342	1	487	0	0	1
6202	19009.5	8319.6	30.7	0	194.6	356	1	492	0	0	1
6230	18994.3	8351.8	19.5	0	194.3	358	1	486	0	0	1
6295	19133.6	8230.3	26.1	0	193.2	364	1	385	0	0	1
6599	19125.2	8224.4	25.7	0	198.9	387	1	355	0	0	1
7148	19159.5	8257.4	21.6	0	157.2	427	1	262	0	0	1
8641	19169.4	8229.5	21.8	0	187.1	534	1	357	0	0	1
9724	19122.1	8225.3	28.5	0	196.9	616	1	394	0	0	1
10256	19386.6	8718.9	15.1	0	197.7	657	1	1246	0	0	1
10532	19047.2	8807.2	22	0	169	676	1	407	0	0	1
10554	19046.8	8845.4	27.4	0	182.3	678	1	398	0	0	1
10623	19019.3	8861	30.4	0	192.8	683	1	429	0	0	1
10704	19068.4	8855.9	20.7	0	181.2	689	1	571	0	0	1
10807	19091.4	8832.7	27.4	0	192.9	696	1	461	0	0	1
10946	19392.6	8672	21.5	0	190.5	706	1	643	0	0	1
11332	19057.5	8252.2	36.2	0	170.3	738	1	224	0	0	1
11829	19119.8	8205.5	26.6	0	187.7	777	1	366	0	0	1
12105	19137.2	8243	27.8	0	173.5	797	1	290	0	0	1
12296	18868.9	8101	15	0	178.6	809	1	594	0	0	1
12756	19186.2	8261.3	22.1	0	197.2	844	1	384	0	0	1
13322	19104.8	8220.9	25.2	0	165.5	889	1	334	0	0	1
13388	19148.2	8248.6	24.8	0	197	895	1	377	0	0	1
13607	19135.6	8254.9	22.1	0	186.2	912	1	338	0	0	1
13735	19108.5	8251.1	28.3	0	186.4	924	1	387	0	0	1
13797	19131.7	8269.2	31.5	0	183	929	1	302	0	0	1
15037	19165.2	8270.3	29.2	0	172.7	1025	1	255	0	0	1
15397	18757.7	8130.4	41.8	0	166.2	1052	1	240	0	0	1
16308	19170.3	8648.9	9.9	0	156.9	1121	1	1192	0	0	1
17085	19015.2	8879.3	15.9	0	192.9	1178	1	845	0	0	1
17097	18968.4	8880.7	21.5	0	187	1179	1	543	0	0	1
17291	19098.2	8531.2	20.9	0	185.8	1196	1	650	0	0	1
17399	19171.3	8676.7	26.5	0	157.1	1205	1	229	0	0	1
17417	19143.6	8661.6	22.9	0	125.1	1206	1	219	0	0	1
17430	19159.7	8693.2	17.6	0	123.2	1207	1	226	0	0	1
17547	18851.8	8260.3	15.4	0	154.5	1216	1	427	0	0	1
17605	19173.2	8683.5	10.1	0	152.6	1221	1	813	0	0	1
17608	19190.9	8716.7	20.1	0	161.6	1222	1	332	0	0	1
19564	19134.1	8573.4	13.4	0	187.3	1372	1	933	0	0	1
20612	19366.1	8379.5	14.8	0	170.8	1453	1	522	0	0	1
20735	19365	8392.3	17.1	0	161	1462	1	475	0	0	1
20759	19400.1	8358.2	17.5	0	161.4	1464	1	404	0	0	1
20808	19407.1	8386	13.2	0	160.6	1468	1	533	0	0	1
20854	19358.9	8372.1	20.6	0	156	1472	1	285	0	0	1
20884	19350	8427.5	24.1	0	173.4	1474	1	284	0	0	1
20994	19349.1	8401.6	13.3	0	177.6	1481	1	754	0	0	1
21138	19360.1	8411.3	25	0	178.5	1493	1	388	0	0	1
23082	19374.3	8462.9	24.3	0	174.5	1643	1	261	0	0	1
23208	19415.4	8416.6	21.1	0	190.6	1653	1	413	0	0	1
23230	19398.6	8383.3	20.1	0	159.9	1654	1	320	0	0	1
25555	18850.3	8067.2	14.8	0	167.5	1843	1	565	0	0	1
25569	18865	8081.1	18.4	0	173.1	1844	1	532	0	0	1
25591	18878.1	8064.7	14.3	0	174.1	1845	1	857	0	0	1
26087	19012.9	8871.1	16.8	0	192.3	1882	1	750	0	0	1
26342	19057.9	8797.2	22.2	0	157.5	1902	1	348	0	0	1
27206	19412.6	8792.1	26.7	0	190.8	1974	1	328	0	0	1
27219	19375	8761.6	20.7	0	185	1975	1	665	0	0	1
27231	19395.8	8729.4	16.5	0	197.8	1976	1	863	0	0	1
27239	19407.9	8751.5	19	0	179.4	1977	1	675	0	0	1
28487	18808.7	8055.4	26	0	151.9	2075	1	312	0	0	1
28877	19137.6	8682	18.7	0	108.6	2105	1	178	0	0	1
28928	19178.6	8655.6	27	0	123.2	2110	1	179	0	0	1
28938	19165.3	8714.4	39.9	0	124.1	2111	1	177	0	0	1
29323	18934.8	8321.9	18.1	0	184	2142	1	662	0	0	1
29683	18826.7	8068.7	15	0	154.4	2170	1	487	0	0	1
29693	18851.2	8084	25.7	0	195.9	2171	1	435	0	0	1
30818	19130.3	8568.7	12.6	0	179	2254	1	775	0	0	1
31302	19135.9	8581.1	26.8	0	195	2294	1	429	0	0	1
32244	18840.3	8072.1	17	0	161.4	2349	1	577	0	0	1
33509	19176.4	8279	21.5	0	163	2401	1	415	0	0	1
33540	19179.7	8254.6	22.2	0	176.8	2402	1	446	0	0	1
34306	19140.3	8693.4	23.3	0	126.2	2436	1	253	0	0	1
35329	19170.9	8668.9	13.5	0	155.8	2478	1	592	0	0	1
35347	19130.7	8694	25.1	0	153.5	2479	1	325	0	0	1
35370	19129.1	8657.1	24	0	184.6	2480	1	353	0	0	1
35392	19065	8666.1	29.2	0	176.9	2481	1	346	0	0	1
36058	19156.9	8705.2	28.5	0	136.8	2512	1	178	0	0	1
36700	19279.8	8588.5	23.2	0	149.3	2541	1	247	0	0	1
38597	19174	8671.4	18.3	0	164.5	2634	1	525	0	0	1
40871	18851.8	8066.5	29.2	0	159.8	2749	1	292	0	0	1
40945	18855.8	8275.7	12.9	0	161.6	2752	1	948	0	0	1
41746	19166.1	8686.2	16.5	0	149.2	2791	1	404	0	0	1
43344	19167.3	8646.3	30.7	0	155.6	2872	1	227	0	0	1
43465	19167.1	8649.8	23	0	145.7	2879	1	235	0	0	1
43491	19181.1	8676.1	17.7	0	134	2880	1	280	0	0	1
43612	19178.9	8684.6	21.6	0	162.2	2887	1	277	0	0	1
43638	19158.1	8656.4	21.2	0	122.9	2888	1	198	0	0	1
44416	19155.4	8648	21	0	136.4	2928	1	260	0	0	1
44541	19116.3	8564.7	19.2	0	187.8	2934	1	514	0	0	1
45858	19184.5	8662.4	20.6	0	189	3002	1	573	0	0	1
46179	19181.2	8484.7	17.7	0	162.1	3020	1	500	0	0	1
46529	19217.5	8615.6	27.4	0	156.6	3039	1	244	0	0	1
46576	19223	8658.4	26.7	0	166	3042	1	296	0	0	1
46598	19260.9	8658.3	17.4	0	180.8	3043	1	466	0	0	1
46665	19247.7	8675.2	20.9	0	197.4	3047	1	512	0	0	1
46903	19197.4	8645.9	23.8	0	188.3	3059	1	380	0	0	1
46924	19264.2	8666.7	21.4	0	182.1	3060	1	397	0	0	1
47247	18824	8080.6	20	0	134.4	3077	1	390	0	0	1
47411	19224.4	8663	20.6	0	158.9	3087	1	307	0	0	1
47522	19235.1	8688	26	0	179.3	3094	1	293	0	0	1
47540	19244.8	8668.6	21.6	0	176.9	3095	1	347	0	0	1
47578	19230.6	8651.6	21.2	0	196.6	3097	1	515	0	0	1
48760	19169	8662.4	12.8	0	171.1	3164	1	635	0	0	1
50574	19409.4	8735.5	18.8	0	175.8	3265	1	643	0	0	1
54151	18948.6	8371.3	26.1	0	151.3	3469	1	232	0	0	1
55451	19126	8600.6	24	0	189.2	3547	1	362	0	0	1
55485	19145.5	8567.9	12.3	0	174	3548	1	816	0	0	1
55553	19144.3	8621.2	27	0	187.4	3552	1	281	0	0	1
55629	19049.6	8852.8	14.4	0	179.3	3557	1	605	0	0	1
58259	19142.2	8896.7	27.4	0	173.3	3711	1	531	0	0	1
59610	19167.2	8678.1	20.4	0	144	3796	1	209	0	0	1
59648	19175.2	8656.7	9	0	160	3797	1	1002	0	0	1
60077	19188.4	8894.7	9.5	0	163.4	3825	1	1246	0	0	1
61346	19371.6	8746.2	20.3	0	180.5	3907	1	604	0	0	1
61568	19377.2	8747.2	21.2	0	191.4	3920	1	567	0	0	1
