Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
264	20729.4	19779	8.2	0	169.9	10	1	3110	0	0	1
286	20885.4	19724.5	4.9	0	190.4	11	1	6383	0	0	1
309	20866.1	19735.7	5.2	0	177.6	12	1	5218	0	0	1
730	20449	19536.3	27.1	0	170.4	30	1	670	0	0	1
1688	21144.8	19439.4	24.4	0	154.4	79	1	341	0	0	1
3636	21064.8	19378.3	30.2	0	172.1	190	1	371	0	0	1
3864	20864.8	19034.8	35.9	0	122	202	1	266	0	0	1
6375	20448.7	19541.7	32.6	0	128	371	1	160	0	0	1
7011	20500.3	19802.1	10.6	0	160.6	416	1	782	0	0	1
7096	20474.6	19716.3	22.7	0	157.5	424	1	264	0	0	1
8648	21175	19599.9	23.3	0	182.4	534	1	473	0	0	1
10416	20584.8	19138	9.9	0	151.3	667	1	747	0	0	1
10427	20573.6	19158.8	18.4	0	154.2	668	1	435	0	0	1
10440	20545.4	19150	15.9	0	155.3	669	1	450	0	0	1
11158	20832.3	19092.3	8.8	0	161.2	723	1	1568	0	0	1
11184	20723.1	19290.9	14.6	0	192.5	725	1	1696	0	0	1
11277	20608.6	19775.1	22.1	0	154.8	734	1	306	0	0	1
11441	20618.6	19817.1	9.6	0	146.8	746	1	831	0	0	1
12180	20851.2	19089.6	37.2	0	134.5	801	1	137	0	0	1
12922	20805.7	19818.9	18.4	0	147.4	857	1	424	0	0	1
12967	20819.7	19778.4	21.8	0	158.1	860	1	385	0	0	1
13038	20802.3	19793.8	11.3	0	153.2	865	1	748	0	0	1
14277	20833.4	19692.4	15.1	0	148.5	964	1	475	0	0	1
14288	20865.3	19700.3	27.8	0	164.7	965	1	260	0	0	1
14642	21216.9	19317.4	19.3	0	135.9	994	1	358	0	0	1
14656	21198.8	19305.9	6.5	0	149.5	995	1	1756	0	0	1
15066	20726.1	19494.2	29	0	167.3	1028	1	263	0	0	1
15307	20510.1	19534.1	35.7	0	191.9	1045	1	285	0	0	1
15323	20477.1	19537.8	30	0	110.8	1046	1	104	0	0	1
16400	20719.1	19587.7	16.1	0	178.5	1127	1	588	0	0	1
16442	20774.3	19601.1	17.1	0	168.8	1130	1	494	0	0	1
16767	20855.1	19048.5	13.4	0	143.6	1154	1	551	0	0	1
16829	20750.9	19567.6	19.3	0	173.9	1159	1	468	0	0	1
16993	20744.2	19567.9	18.3	0	176.3	1172	1	553	0	0	1
17013	20709.7	19562.4	31.6	0	149	1174	1	215	0	0	1
17047	20751.8	19526.9	24.2	0	166.4	1176	1	328	0	0	1
17286	20420.4	19501.9	35.2	0	191.5	1196	1	335	0	0	1
18233	20440.3	19538.1	18.8	0	158.5	1270	1	422	0	0	1
18852	20808.6	19698.8	13.9	0	149.6	1314	1	447	0	0	1
20412	21151.1	19069	15	0	164.1	1438	1	702	0	0	1
21226	20648.9	19374.9	23.3	0	187.9	1501	1	346	0	0	1
21249	20665.6	19341.7	19.7	0	183.3	1502	1	396	0	0	1
27279	20516.9	19807.1	14.8	0	157.3	1982	1	481	0	0	1
27698	21096.9	19382.9	22	0	194	2014	1	521	0	0	1
27717	21107.7	19362.3	18.8	0	197	2015	1	743	0	0	1
29257	20698.8	19340.7	24.1	0	177.7	2137	1	375	0	0	1
29275	20663	19340.7	13.9	0	164.8	2138	1	550	0	0	1
30229	20365.3	19359.2	37.6	0	188.4	2213	1	233	0	0	1
30342	20298.4	19479.5	16.4	0	158.3	2220	1	459	0	0	1
30356	20291.3	19446.3	23	0	190	2222	1	346	0	0	1
30511	21017.5	19642.3	19.2	0	165.3	2232	1	486	0	0	1
31704	21029.8	19714.3	14.8	0	193.9	2323	1	995	0	0	1
32638	20443.7	19530.7	22.6	0	148.8	2365	1	277	0	0	1
32975	20487.5	19451.9	26.1	0	184.2	2377	1	895	0	0	1
32994	20426.1	19411.7	36.7	0	180	2378	1	585	0	0	1
33150	20516.9	19444.3	15.7	0	143.6	2385	1	542	0	0	1
33738	20625.2	19355.7	20	0	170.7	2410	1	559	0	0	1
33856	20676.6	19370.1	9.8	0	146.2	2415	1	892	0	0	1
33885	20632.2	19341.3	15.4	0	181.5	2417	1	550	0	0	1
33991	20684.7	19281.4	18.7	0	146	2422	1	370	0	0	1
34014	20670.8	19297.2	19.6	0	150.4	2423	1	423	0	0	1
34391	20688	19299.2	16.1	0	148	2440	1	374	0	0	1
34950	20724.4	19318.2	30.6	0	142.1	2463	1	318	0	0	1
34977	20673	19323.5	27.2	0	128.7	2464	1	317	0	0	1
35145	20735.3	19388.1	29.8	0	136.1	2471	1	330	0	0	1
35197	20735.1	19310.8	36.5	0	156.3	2474	1	272	0	0	1
35284	20687.7	19359.9	22.1	0	146.9	2477	1	288	0	0	1
35521	20739.3	19461.5	20.9	0	189	2487	1	711	0	0	1
35802	20844.5	18951.8	23.4	0	186.5	2499	1	502	0	0	1
36600	20694.3	19305.9	21.8	0	162.8	2535	1	469	0	0	1
37458	21202.1	19302.3	10	0	157.2	2576	1	1205	0	0	1
37673	20809.8	18913.2	24.5	0	191.7	2587	1	367	0	0	1
38779	20293.2	19465.2	23	0	156.8	2643	1	248	0	0	1
38811	20322.7	19460.2	17.7	0	149.8	2644	1	407	0	0	1
38832	20301.7	19512.6	14.8	0	147.1	2645	1	457	0	0	1
39144	20653.5	19351.1	19.3	0	158.2	2661	1	396	0	0	1
39165	20654.3	19320.5	18.6	0	140.2	2662	1	318	0	0	1
39191	21267.5	19330.1	25.4	0	156.7	2664	1	375	0	0	1
39216	21211.6	19307.3	20.6	0	154.4	2665	1	451	0	0	1
39422	20658.3	19814.8	12.8	0	141.3	2677	1	468	0	0	1
39844	20809.5	19685.5	17.4	0	142.1	2696	1	371	0	0	1
39861	20784.7	19675.8	27.4	0	136.8	2697	1	192	0	0	1
40755	21203.3	19254.9	25.4	0	183.3	2743	1	380	0	0	1
41609	20453.7	19459.9	20.2	0	160	2783	1	404	0	0	1
41629	20470.7	19490.9	31.3	0	134.4	2785	1	186	0	0	1
41651	20519.9	19459.5	24.1	0	139.4	2786	1	211	0	0	1
41800	20682.2	19379.1	22.7	0	142.6	2794	1	326	0	0	1
41987	20769.2	19702.4	25.1	0	142.9	2803	1	300	0	0	1
42006	20808.2	19700.4	28.2	0	141.1	2804	1	230	0	0	1
42475	20444.1	19562.3	23.5	0	177	2828	1	299	0	0	1
42585	20622.3	19410.7	20.7	0	169	2833	1	411	0	0	1
42910	20713.7	19306.8	17.7	0	182.9	2849	1	615	0	0	1
44520	21191	19307.7	24	0	140.6	2933	1	221	0	0	1
45468	20794.1	19042.9	31	0	186.8	2983	1	301	0	0	1
45677	20667.9	19320	30.7	0	158.7	2994	1	216	0	0	1
45740	20681.2	19368.5	22.6	0	156.6	2997	1	253	0	0	1
45852	20732.7	19579.9	24.4	0	159.6	3002	1	372	0	0	1
45874	20757.4	19564.3	22.3	0	164.5	3003	1	344	0	0	1
45895	20775.5	19581.8	18.6	0	178	3004	1	483	0	0	1
45984	20767.9	19552.2	32.3	0	159.5	3009	1	198	0	0	1
46121	20479.1	19039	28.3	0	172.6	3017	1	339	0	0	1
46804	21229.5	19312.7	22.8	0	145.5	3054	1	250	0	0	1
47063	21201.5	19333.7	16.4	0	126.3	3067	1	312	0	0	1
47204	21171.3	19111.9	21.9	0	140.1	3075	1	271	0	0	1
47268	21211.2	19202.8	14.9	0	183.3	3078	1	776	0	0	1
47299	21191	19193.2	13	0	183.9	3080	1	1023	0	0	1
47365	20830.5	19664.2	24	0	140	3084	1	279	0	0	1
47382	20770.3	19689.5	17.7	0	145.5	3085	1	352	0	0	1
48362	20827.2	19693.2	17.6	0	154.3	3141	1	431	0	0	1
48824	20434.3	19455.3	22.9	0	190.1	3168	1	387	0	0	1
48840	20478.2	19490.9	20.2	0	170.1	3169	1	336	0	0	1
48859	20457.2	19474.6	32.3	0	151.5	3170	1	218	0	0	1
49637	20850.7	19708.7	18.1	0	160.8	3213	1	371	0	0	1
49661	20821.9	19668.3	21.4	0	126.5	3214	1	284	0	0	1
49913	20470.3	19598.8	9.3	0	164.3	3227	1	1080	0	0	1
49945	20630.8	19777.7	13.7	0	170.2	3230	1	693	0	0	1
50058	20652.8	19816.6	11.2	0	147.3	3236	1	583	0	0	1
50068	20630.1	19826.2	24	0	134.1	3237	1	217	0	0	1
50270	20831.6	19687.4	19.7	0	128.1	3248	1	222	0	0	1
50662	20639.1	19395.1	20	0	149.5	3271	1	262	0	0	1
50838	20667.8	19805.9	22.3	0	150	3280	1	275	0	0	1
51086	20816.4	19656.4	14.4	0	146.7	3293	1	469	0	0	1
51111	20785.2	19605.5	24.4	0	162.8	3295	1	261	0	0	1
51182	20787.6	19583.1	35	0	137.4	3299	1	146	0	0	1
51297	20803.1	19704.2	18	0	160.6	3304	1	476	0	0	1
51340	20813.4	19642.2	18.8	0	172.5	3307	1	536	0	0	1
51943	20645	19772.2	21.8	0	153.3	3344	1	531	0	0	1
52018	20697.6	19361.7	15.4	0	169.1	3348	1	548	0	0	1
52067	20651	19336.7	15.6	0	180.3	3351	1	637	0	0	1
52134	20659.4	19768.1	15.9	0	151.8	3355	1	373	0	0	1
52509	21229.3	19307.4	31.7	0	164.1	3377	1	240	0	0	1
52611	20428.8	19546.8	27.8	0	189.9	3383	1	360	0	0	1
52734	20447.9	19487.8	28.1	0	199.2	3390	1	337	0	0	1
53689	20834.4	18981.5	21.7	0	184	3444	1	403	0	0	1
53930	20970.8	19619.8	28.9	0	192.7	3457	1	360	0	0	1
54233	20811.5	19027.6	22.4	0	174.8	3473	1	448	0	0	1
54497	20605.6	19822.1	19.7	0	156.9	3488	1	309	0	0	1
54567	20660.8	19790.4	38.1	0	111.6	3493	1	118	0	0	1
56759	20810.2	19690.2	15.7	0	143.8	3624	1	379	0	0	1
56882	21217.1	19298.6	26.3	0	133	3632	1	212	0	0	1
56897	21250.1	19308	40.2	0	141.9	3633	1	185	0	0	1
56914	21230.9	19315.8	31.7	0	138.1	3634	1	158	0	0	1
56932	21195.1	19276.8	22.9	0	146.1	3635	1	250	0	0	1
59120	21192.7	19280.5	21.1	0	157.4	3765	1	416	0	0	1
59217	21197.5	19328.7	28.5	0	145.1	3771	1	232	0	0	1
59523	20647.7	19785.5	12.9	0	139.2	3790	1	415	0	0	1
59531	20620	19781.8	22.9	0	147.3	3791	1	232	0	0	1
61280	20659.6	19355.4	21.4	0	154.1	3903	1	260	0	0	1
61813	20601.6	19805.2	23	0	153.8	3936	1	334	0	0	1
62102	20638.9	19353.7	28.8	0	158.5	3955	1	235	0	0	1
62448	21135.1	19118.7	24.7	0	144.1	3977	1	219	0	0	1
62472	21177.8	19126.6	14.9	0	142.7	3978	1	438	0	0	1
62522	21171.3	19103	14.7	0	149.2	3981	1	446	0	0	1
62586	21143.5	19120.5	15.4	0	135.4	3985	1	372	0	0	1
62608	21193	19242	10.4	0	160.2	3986	1	810	0	0	1
63092	21240.5	19247	12.5	0	174.5	4020	1	838	0	0	1
63805	20454.7	19529.3	26.3	0	149.2	4065	1	192	0	0	1
63825	20448.8	19574.1	14.3	0	153.2	4066	1	461	0	0	1
63838	20458.9	19551.1	18.3	0	148.9	4067	1	494	0	0	1
64285	20724.9	19300.9	21.4	0	136.9	4096	1	222	0	0	1
64302	20705.6	19312.5	19.1	0	166.5	4097	1	426	0	0	1
64760	20865	19050.6	18.4	0	143.8	4128	1	276	0	0	1
66772	20480.8	19473.7	20.6	0	173.2	4256	1	390	0	0	1
66850	21029.4	19642.2	28	0	145	4262	1	249	0	0	1
68782	20325.2	19458	15.9	0	167.2	4382	1	513	0	0	1
68986	21179.5	19318.7	12.3	0	132.5	4395	1	458	0	0	1
69915	21165.1	19141.8	12.6	0	187	4459	1	1004	0	0	1
69962	21162.7	19093.9	11.8	0	152.4	4462	1	579	0	0	1
71684	21001.4	19637.5	30.7	0	166.1	4572	1	366	0	0	1
71697	20936.7	19635.8	40.4	0	134.3	4573	1	158	0	0	1
71799	20621.7	19789.5	18.1	0	162.2	4580	1	404	0	0	1
72023	20988.4	19651.6	27.4	0	151.3	4595	1	257	0	0	1
72210	20447.6	19455.7	24.2	0	155.9	4608	1	241	0	0	1
72745	20362.2	19250.1	29.4	0	195.6	4642	1	396	0	0	1
77655	20829.8	19736.6	12.1	0	143	4972	1	555	0	0	1
77671	20842.3	19717.3	17.8	0	151.5	4973	1	386	0	0	1
77719	21003.1	19642	31.8	0	110.7	4978	1	98	0	0	1
77768	20959.3	19650.1	16	0	177.5	4981	1	668	0	0	1
78108	20836.5	19697.3	14.3	0	170.3	5005	1	510	0	0	1
78412	21105.4	19323.1	34.7	0	193.7	5027	1	260	0	0	1
78458	21077	19340	13.2	0	160.1	5029	1	603	0	0	1
78520	20431	19588	19.7	0	129	5033	1	218	0	0	1
78795	20661.8	19783.6	28.9	0	117.9	5054	1	118	0	0	1
79546	20688.6	19363.3	24.2	0	166.7	5101	1	357	0	0	1
80364	20334.5	19255.9	21	0	176.1	5156	1	457	0	0	1
80716	20703	19391.6	18.9	0	179.2	5180	1	354	0	0	1
80979	20763.2	19565.6	26.7	0	186.3	5199	1	327	0	0	1
81882	20842.7	19693.2	19.6	0	157.9	5260	1	372	0	0	1
83199	20793.1	19703.4	17.6	0	134.8	5356	1	326	0	0	1
83269	20830.5	19670	17.9	0	159	5361	1	431	0	0	1
84202	20668.6	19295.2	24.3	0	145.6	5422	1	216	0	0	1
84564	20848.8	19688.4	20.1	0	149.9	5446	1	300	0	0	1
85184	20612.3	19784.3	20.1	0	152.5	5486	1	334	0	0	1
85199	20577.9	19736.8	28.1	0	195.9	5487	1	492	0	0	1
85270	21244.4	19332.8	17.1	0	176.9	5492	1	569	0	0	1
85289	21233.2	19284.3	13	0	195.2	5493	1	778	0	0	1
86005	20806.3	19690.6	26.8	0	136.3	5540	1	190	0	0	1
86311	20656.1	19340.3	18.9	0	168.8	5559	1	392	0	0	1
86330	20640	19327.2	22.6	0	184.4	5560	1	502	0	0	1
87679	20579.7	19766.1	19.4	0	189.6	5654	1	572	0	0	1
88043	20704.1	19327.1	14.7	0	159.7	5676	1	472	0	0	1
90246	21163	19120.7	23.4	0	139.8	5826	1	170	0	0	1
90595	20946.8	19651.2	11.2	0	164.7	5848	1	1048	0	0	1
91283	21087.5	19343.6	15.4	0	159.2	5890	1	540	0	0	1
91462	20835.9	19085.6	13.8	0	137.6	5900	1	396	0	0	1
91929	20809.3	19697.2	28.6	0	147.1	5928	1	184	0	0	1
93843	21155.2	19097.6	7.1	0	139.9	6038	1	1121	0	0	1
95164	20820.5	19173.2	18.9	0	179.9	6121	1	358	0	0	1
95191	20442.7	19543.6	19.9	0	156.3	6123	1	360	0	0	1
95439	20776.6	19887.4	16.9	0	181.3	6138	1	593	0	0	1
95576	20797.8	19810.4	14.9	0	157.9	6146	1	696	0	0	1
95583	20798.6	19784.3	16.6	0	149.6	6147	1	361	0	0	1
95734	20790.5	19785.9	12.9	0	140.5	6156	1	454	0	0	1
96869	20477.6	19449.4	25.7	0	142.1	6223	1	173	0	0	1
96985	20819	19049.8	19.5	0	148.9	6230	1	284	0	0	1
100127	20832.4	19686.6	20.2	0	170.9	6421	1	421	0	0	1
100136	20815.5	19710.1	16.5	0	149.7	6422	1	365	0	0	1
100161	20855.5	19668.6	18.9	0	152	6423	1	338	0	0	1
101242	20985.9	19706.5	16.7	0	183.2	6486	1	682	0	0	1
101316	20637.4	19816.3	14.8	0	148	6491	1	527	0	0	1
101350	20647.1	19835.1	12.1	0	142.3	6493	1	524	0	0	1
101984	20656.2	19365.2	24.9	0	157.6	6532	1	344	0	0	1
101994	20671.1	19351.6	25.3	0	165.7	6533	1	435	0	0	1
102898	21083.9	19322.6	19.9	0	182.6	6588	1	549	0	0	1
103109	20795.5	19657	21	0	168.6	6601	1	428	0	0	1
103222	20640.6	19309.8	21.1	0	192.1	6607	1	571	0	0	1
103238	20664.1	19270	33.6	0	182.2	6608	1	308	0	0	1
103949	20701	19342.7	19.3	0	170.4	6655	1	410	0	0	1
103972	20635.7	19312.9	31.6	0	166.7	6657	1	249	0	0	1
104171	20831.5	19679.8	20.1	0	151.2	6670	1	331	0	0	1
105243	20826.1	18988.3	44.1	0	115.1	6739	1	125	0	0	1
105342	20628.3	19835.2	22.5	0	139.1	6745	1	270	0	0	1
105364	20615.1	19784.9	18.9	0	155.9	6746	1	403	0	0	1
105719	20827.2	19651.5	22.9	0	177.1	6769	1	366	0	0	1
106588	20664.7	19324	19.4	0	157.7	6822	1	308	0	0	1
107159	20649.9	19334.5	24.7	0	181.2	6859	1	299	0	0	1
107339	20709.3	19340	15.8	0	155.1	6871	1	415	0	0	1
108774	21226.3	19293.6	11.9	0	175.3	6968	1	767	0	0	1
108824	21236.8	19317.1	14.5	0	188.7	6970	1	813	0	0	1
109036	20386.5	19534.9	25.6	0	158.6	6983	1	240	0	0	1
109046	20466.7	19558.6	21.2	0	149.9	6984	1	316	0	0	1
109083	20652.5	19338.4	24.4	0	178	6986	1	310	0	0	1
109353	21018.2	19635.4	36.7	0	175.6	7004	1	234	0	0	1
110079	20292.8	19448.6	23.7	0	180.5	7051	1	345	0	0	1
110096	20315.6	19511.8	21.4	0	171.3	7052	1	428	0	0	1
110107	20312.6	19474.4	22	0	166.6	7053	1	393	0	0	1
110347	20616.3	19790.2	18.8	0	146	7068	1	381	0	0	1
110618	21253	19217.9	28.3	0	126.7	7087	1	144	0	0	1
110843	20816.5	19719.5	19	0	156.7	7102	1	354	0	0	1
112707	20933.6	19691.6	12.9	0	184.8	7219	1	957	0	0	1
112721	20908.2	19709.3	9.7	0	176.6	7220	1	1060	0	0	1
112731	20858.5	19696.7	20.6	0	193.8	7221	1	711	0	0	1
112750	20663.8	19344.7	25.7	0	157.5	7222	1	294	0	0	1
114461	20679.5	19312.3	34	0	131.6	7329	1	149	0	0	1
115199	20417.1	19085.6	14.3	0	199.9	7384	1	926	0	0	1
116167	20970.7	19661.1	14.4	0	154.1	7447	1	541	0	0	1
116901	20505.3	18998.8	31.2	0	188.6	7496	1	228	0	0	1
117700	20639.3	19354.2	18.2	0	195.1	7551	1	585	0	0	1
117776	20633.1	19326	21.4	0	183.8	7555	1	492	0	0	1
118506	20831.3	19670.3	18.9	0	161.6	7601	1	431	0	0	1
118520	20770.3	19666	22	0	130.1	7602	1	195	0	0	1
118848	20621.4	19350.3	22.3	0	169.5	7624	1	328	0	0	1
119168	20966.8	19604.9	29.2	0	150.6	7644	1	220	0	0	1
119223	20993.7	19648.7	13.9	0	156.8	7647	1	649	0	0	1
120653	20989.8	19684.7	15.9	0	164.6	7738	1	463	0	0	1
122353	21220.7	19344.5	23.6	0	185.4	7854	1	385	0	0	1
122364	21242.4	19423.3	41.7	0	174.6	7855	1	179	0	0	1
123470	20575.8	19167.7	19.7	0	176.1	7925	1	420	0	0	1
124734	20696.7	19308.9	28.3	0	152.9	8004	1	194	0	0	1
125022	20991.8	19678.8	16.4	0	148.7	8023	1	436	0	0	1
125035	21222.6	19273.3	25.1	0	173.7	8024	1	271	0	0	1
126029	21004.1	19661.4	21.6	0	156.2	8088	1	329	0	0	1
126583	21188.6	19328.8	20.5	0	133.1	8124	1	269	0	0	1
127609	20718.5	19366.8	29.2	0	110.1	8191	1	87	0	0	1
128291	20794	19816.5	16.2	0	164.7	8236	1	441	0	0	1
128525	20398.4	19111.5	16.4	0	199.3	8253	1	804	0	0	1
128785	21195.1	19254.5	16	0	187.2	8270	1	588	0	0	1
128811	21189.5	19288.2	13.1	0	163	8271	1	555	0	0	1
128825	21201.9	19318.8	14.2	0	143.1	8272	1	415	0	0	1
129136	20644.2	19345.9	18.3	0	175.3	8292	1	419	0	0	1
129592	20843.1	19725.1	17.2	0	146.6	8320	1	378	0	0	1
129632	20840.1	19697.1	25.6	0	171	8322	1	319	0	0	1
129989	20806.4	19752	21	0	152.3	8348	1	250	0	0	1
131022	20870.4	18944.9	30.3	0	189.7	8419	1	312	0	0	1
132248	20666.2	19804.5	32.2	0	148.1	8502	1	149	0	0	1
133435	20625.4	19394.7	23.1	0	173	8581	1	302	0	0	1
133465	20429.8	19501.9	32.7	0	155.1	8583	1	213	0	0	1
133548	20510	19494	29.7	0	190.7	8588	1	342	0	0	1
134583	20812.6	19683.4	17.1	0	140.8	8656	1	359	0	0	1
135782	21144.9	19106.2	17.4	0	132.7	8732	1	267	0	0	1
136041	20434	19589.9	19.6	0	147.3	8748	1	295	0	0	1
136434	20992.8	19657.9	13.3	0	154.8	8776	1	561	0	0	1
136447	20972.8	19662.7	18.9	0	152.7	8777	1	381	0	0	1
136898	20663.7	19320.5	32.2	0	183.7	8807	1	276	0	0	1
137461	20608.5	19818.1	23.5	0	138	8845	1	221	0	0	1
137490	20645	19806.3	15.1	0	157.9	8846	1	428	0	0	1
137497	20727	19769.7	14.5	0	169.3	8847	1	550	0	0	1
137513	20833.4	19702.1	19.5	0	130.8	8848	1	205	0	0	1
137526	20828.1	19642.2	31.2	0	173.9	8849	1	374	0	0	1
138430	20702.8	19261.4	27.5	0	169.6	8910	1	245	0	0	1
138458	20704	19333	16.8	0	149.9	8911	1	389	0	0	1
139636	20773.4	19784.4	12.4	0	150.9	8992	1	540	0	0	1
139646	20782.4	19805.8	14	0	161.4	8993	1	568	0	0	1
140096	20643.2	19831.9	31.2	0	120.7	9025	1	131	0	0	1
140165	20426.7	19557.1	9.2	0	160.8	9030	1	1202	0	0	1
140349	21087.4	19349.7	13.5	0	164.6	9042	1	604	0	0	1
140665	20639.2	19803	14.1	0	139.9	9064	1	425	0	0	1
140680	20647.6	19841.8	15.1	0	131.7	9065	1	307	0	0	1
140733	20598.8	19787.4	19.5	0	153.2	9069	1	256	0	0	1
140884	20617.4	19795.7	13.4	0	160	9080	1	536	0	0	1
140918	20600.5	19752.3	32.1	0	151.6	9081	1	157	0	0	1
141107	20678.2	19803.3	16.1	0	139.8	9094	1	302	0	0	1
141485	21010.1	19642.3	28.9	0	174.7	9119	1	271	0	0	1
141601	20487.8	19499.2	9.8	0	157.8	9128	1	890	0	0	1
