Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
233301	7929.8	9670.3	28.8	0	125.4	269	1	181	0	0	2
233379	8127.3	9994.8	40.7	0	121.4	284	1	112	0	0	2
233518	8367.9	9694.6	33.9	0	96.6	312	1	85	0	0	2
233784	8726.2	9866.6	29.4	0	131.7	367	1	179	0	0	2
233902	8142.1	9628.3	23.8	0	111.8	394	1	144	0	0	2
234086	8321.7	9647.3	24.4	0	142.6	437	1	232	0	0	2
234171	8162.2	9638	42.1	0	144.4	453	1	142	0	0	2
234363	8312.6	9692.2	35.3	0	136.2	503	1	161	0	0	2
235034	8332.9	9688.2	30.3	0	104.3	681	1	82	0	0	2
235080	8268.4	9699	28.5	0	124.4	693	1	123	0	0	2
235105	8322.1	9636.4	43.6	0	111.9	699	1	93	0	0	2
235259	8296.3	9654.1	17.2	0	112	738	1	221	0	0	2
235280	8270.3	9736.6	35.1	0	147.5	743	1	161	0	0	2
235294	7966.7	9360	35.5	0	130	747	1	121	0	0	2
235313	8297.2	9668.6	19	0	151.2	752	1	321	0	0	2
235346	8324	9633.3	20.2	0	122.5	760	1	184	0	0	2
235382	8264.5	9654.8	26.2	0	127	769	1	153	0	0	2
235400	8313.8	9639.3	31.4	0	118.4	773	1	115	0	0	2
235471	8213	9608	21.8	0	90.8	792	1	105	0	0	2
235492	8261.7	9678.6	28	0	137.9	799	1	186	0	0	2
235705	8309.1	9672.5	33.1	0	129.3	861	1	149	0	0	2
235759	8300.2	9631.4	34	0	100.5	875	1	79	0	0	2
235828	8286.5	9673.1	32.6	0	120	898	1	120	0	0	2
236047	8266.2	9683	22.1	0	86.5	974	1	86	0	0	2
236070	8293.8	9663.7	34.1	0	157.3	981	1	156	0	0	2
236087	8310.9	9626.6	38	0	143.5	986	1	152	0	0	2
236128	8242.9	9697.4	17	0	135.8	1000	1	318	0	0	2
236400	8294.1	9698.4	34.1	0	132.7	1091	1	126	0	0	2
236735	8300.4	9657.2	32.7	0	142.2	1208	1	140	0	0	2
236809	8367.3	9726.6	23.4	0	135.7	1237	1	217	0	0	2
236925	8446.5	10021.3	36.3	0	120.7	1279	1	106	0	0	2
237184	8198.8	9646.4	37.7	0	108.1	1369	1	85	0	0	2
237466	8215.1	9683	30.9	0	157.1	1474	1	197	0	0	2
237774	8097.9	9596.3	24	0	149.8	1581	1	221	0	0	2
237793	8126.7	9552.6	25	0	117.2	1587	1	142	0	0	2
237833	8130.4	9585.5	36.6	0	104.6	1600	1	79	0	0	2
237852	8161.3	9570.2	30	0	133.4	1605	1	113	0	0	2
237869	8139.9	9596.4	30.4	0	118.8	1610	1	121	0	0	2
238236	8301.8	9671.6	26.3	0	138.1	1728	1	187	0	0	2
238297	8333.7	9708.9	21.4	0	134.6	1752	1	223	0	0	2
238341	8356.3	9709.2	32.2	0	118.5	1767	1	105	0	0	2
238548	8240.2	9748.5	27.7	0	136.5	1839	1	173	0	0	2
238609	8271.2	9724.8	41.9	0	140.7	1858	1	116	0	0	2
