Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
542	3795.8	8901.1	18.7	0	172.2	30	1	1467	0	0	1
1617	3583.7	9029.2	15.4	0	199.6	96	1	1148	0	0	1
2697	3941.9	8845.7	15.9	0	135.5	167	1	639	0	0	1
2754	4195.5	8476.8	6.4	0	156.3	170	1	2223	0	0	1
3770	4011.9	8428.5	15.7	0	183.5	234	1	1131	0	0	1
3968	4153	8438.2	26.1	0	193.9	247	1	578	0	0	1
4387	3461.2	8639.2	27.3	0	119.7	274	1	194	0	0	1
4403	3501.7	8646.3	23.8	0	115.2	275	1	183	0	0	1
4484	4199	8927.9	23.8	0	143.5	280	1	262	0	0	1
4753	3840.2	8630	27.8	0	107.9	298	1	176	0	0	1
4960	3503.1	8441.2	21.6	0	140.1	311	1	448	0	0	1
5449	3425.2	8582.3	27.2	0	154.9	342	1	309	0	0	1
5626	4211.6	8462.1	12.5	0	150	354	1	888	0	0	1
5881	4116.2	8360.3	24.6	0	154.8	371	1	244	0	0	1
7019	3777.2	8374.7	4.8	0	167.7	449	1	3601	0	0	1
7119	3735.3	8662.1	35.8	0	161.3	456	1	426	0	0	1
7124	3725.8	8623.2	6.6	0	147	457	1	1382	0	0	1
7941	4208.3	8460.1	10.4	0	141.1	512	1	749	0	0	1
8123	4224.1	8440.1	34.4	0	162.3	523	1	335	0	0	1
8383	3901.6	9117.8	23.9	0	163.5	541	1	422	0	0	1
8416	4229.9	8490.3	8.5	0	173.5	544	1	2342	0	0	1
8433	4228.7	8469.7	7	0	164.9	545	1	2350	0	0	1
8450	4279.9	8481.4	11	0	193.4	546	1	2681	0	0	1
8504	3605.5	8944.2	21.8	0	133.7	549	1	272	0	0	1
8866	4227.9	8984.5	16.9	0	183.2	576	1	586	0	0	1
9064	4225.9	8680.1	11.7	0	175.6	589	1	1188	0	0	1
9090	3909.5	8379.5	10.5	0	165.2	591	1	1387	0	0	1
9912	3431.9	8606	9.5	0	163	648	1	2332	0	0	1
10135	3848.7	8345.2	32.5	0	148.5	664	1	386	0	0	1
10438	4018.2	8330	24.1	0	190.1	682	1	575	0	0	1
10639	4245.5	8458.9	28.2	0	146.3	697	1	306	0	0	1
10996	3949.7	8292.8	6.2	0	151.1	722	1	2268	0	0	1
11015	3971.2	8310.4	14.9	0	158.7	723	1	848	0	0	1
11069	3907.9	9132.8	16	0	147.4	727	1	441	0	0	1
11380	4196.8	8456.9	10.6	0	150.9	751	1	864	0	0	1
11441	4211.4	8529.9	29.4	0	142.6	754	1	283	0	0	1
