Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
232318	10561.3	18578.8	39.2	0	137.5	81	1	203	0	0	2
232664	10517	18570.5	31.2	0	168.2	144	1	511	0	0	2
232790	10543	18578.6	31.6	0	124	170	1	227	0	0	2
232865	10516.7	18589.3	28.5	0	100.6	183	1	157	0	0	2
232974	10486.2	18577.4	18.4	0	141.8	207	1	464	0	0	2
233115	10484.4	18609.3	33.2	0	108.7	236	1	144	0	0	2
233144	10520.7	18632.7	25.4	0	108.4	241	1	187	0	0	2
233245	10576.7	18610.8	23.2	0	138.3	259	1	266	0	0	2
233266	10320	18402.8	21.1	0	150.7	262	1	459	0	0	2
233402	10110.6	18417.8	37.9	0	94.7	288	1	93	0	0	2
233572	10583.6	18566.1	16	0	144.4	324	1	486	0	0	2
233729	10138.3	18398.3	18.3	0	90.1	357	1	136	0	0	2
233914	10513.3	18627.8	34.4	0	149.9	397	1	241	0	0	2
233980	10581.3	18551.5	30.4	0	83.8	409	1	82	0	0	2
234010	10476.6	18594.9	36	0	156	418	1	220	0	0	2
234045	10552.4	18595.6	30	0	163.9	427	1	374	0	0	2
234222	10531.8	18659.4	35.5	0	156.4	466	1	249	0	0	2
234249	10821.1	18622.3	34	0	156.4	472	1	207	0	0	2
234671	10413	18559.5	21.9	0	84.4	584	1	91	0	0	2
235437	10632.7	18549.8	34.7	0	144.2	783	1	172	0	0	2
235488	10516.8	18588	31.1	0	179.2	797	1	295	0	0	2
235530	10617.4	18560.1	42.7	0	140.3	809	1	132	0	0	2
235550	10599.8	18569.7	27.6	0	116.2	815	1	160	0	0	2
235598	10608.6	18566.4	41	0	131.5	831	1	145	0	0	2
235627	10633.4	18661.7	36.3	0	89.7	838	1	69	0	0	2
237062	10625.9	18539.5	34.9	0	133.2	1328	1	130	0	0	2
237239	10520.9	18485.1	43.1	0	124.5	1390	1	97	0	0	2
237251	10505	18542.6	30.3	0	179.7	1394	1	260	0	0	2
237292	10162.8	18421.8	24.9	0	168.2	1408	1	307	0	0	2
237575	10262	18371.3	21.7	0	128.4	1513	1	222	0	0	2
237595	10128	18440.2	26	0	135.2	1517	1	215	0	0	2
237790	10561.5	18636	38.6	0	106.6	1586	1	74	0	0	2
237815	10648.9	18541.4	28.2	0	107.7	1594	1	93	0	0	2
238062	10443.5	18366.4	24.9	0	97.4	1673	1	93	0	0	2
238093	10427.2	18383.7	33.4	0	155.6	1685	1	202	0	0	2
239017	10551	18617.4	30.2	0	105.6	2003	1	77	0	0	2
239028	10507.9	18588.6	25.8	0	141.1	2008	1	196	0	0	2
239043	10533.8	18612.7	27.5	0	101	2014	1	105	0	0	2
239061	10548.9	18563.1	13.4	0	152.3	2019	1	493	0	0	2
239105	10543.8	18635.2	39.2	0	114.1	2038	1	88	0	0	2
239123	10529.9	18601.1	21	0	145.5	2045	1	194	0	0	2
239156	10476.1	18579.6	39.2	0	120	2062	1	98	0	0	2
240509	10963.1	18379.3	43.1	0	121.6	2551	1	111	0	0	2
240522	10996.6	18413.5	27.9	0	89.8	2555	1	88	0	0	2
241319	10933.7	18835.5	24.4	0	141.3	2776	1	181	0	0	2
241406	10117.2	18672.5	24.4	0	90.8	2799	1	77	0	0	2
242995	10957.8	18835.1	23.3	0	97	3281	1	108	0	0	2
243479	10602.8	18582	34.5	0	145.6	3430	1	147	0	0	2
245067	10596.5	18260	43.4	0	106.3	3951	1	82	0	0	2
245234	10256.6	18263.3	35.7	0	128.6	4003	1	109	0	0	2
245813	10246.5	18805.5	43.3	0	116.3	4192	1	84	0	0	2
245826	10336	18635.5	40.9	0	107.1	4197	1	76	0	0	2
246135	10405.9	18704.2	29.2	0	169.4	4314	1	257	0	0	2
246387	10465.2	18542.6	32.3	0	110.2	4393	1	92	0	0	2
247163	10937.9	18830.5	18.9	0	113.6	4684	1	209	0	0	2
247287	10623.8	18603.1	34.3	0	141.5	4733	1	196	0	0	2
248660	10611.1	18556.5	25.5	0	147.6	5238	1	215	0	0	2
248734	10668.6	18226	25.4	0	147.2	5262	1	213	0	0	2
249878	10221.9	18203.9	29.3	0	108.5	5679	1	98	0	0	2
249915	10206.2	18306.2	33.4	0	139.6	5690	1	136	0	0	2
249933	10266.8	18294.3	34.4	0	118.2	5695	1	105	0	0	2
250188	10605.8	18624.5	37.6	0	174.6	5794	1	227	0	0	2
250951	10301.7	18475.7	31.9	0	136.3	6047	1	137	0	0	2
251809	10888.7	18163.9	31.5	0	111.9	6355	1	107	0	0	2
251853	10985.1	18479.4	42.1	0	124.8	6374	1	105	0	0	2
252014	11006	18465.6	33.7	0	118.4	6436	1	110	0	0	2
252891	10550.2	18489.6	29.1	0	168.7	6739	1	287	0	0	2
253117	10757	18839.6	37.5	0	135.8	6810	1	140	0	0	2
254018	10634	18899.5	26	0	125.9	7126	1	165	0	0	2
254149	10315.2	18708.5	25.9	0	138.2	7163	1	177	0	0	2
254265	10528	18614.5	36.2	0	113.3	7196	1	92	0	0	2
254585	10775.5	18220.6	21.4	0	129.4	7302	1	188	0	0	2
254788	10520.5	18475.5	33.9	0	99.3	7371	1	77	0	0	2
256687	10508.7	18697.8	31	0	120.1	7998	1	130	0	0	2
256837	10537.3	19023.8	40.3	0	138.9	8050	1	132	0	0	2
257071	10451.3	18459.7	29.3	0	94.2	8125	1	81	0	0	2
257689	10212.7	18225.6	29.8	0	106.4	8319	1	90	0	0	2
258359	10372.5	18347.4	32.6	0	80.4	8529	1	55	0	0	2
258678	10494.3	18753.8	45.7	0	158	8621	1	141	0	0	2
258838	10463.2	18874.8	23.8	0	110.4	8672	1	128	0	0	2
259032	10416.5	18771.9	36.1	0	115	8733	1	107	0	0	2
259142	10533.5	18853.4	27.2	0	85.8	8763	1	59	0	0	2
260445	10573.3	18508.5	38	0	168.5	9197	1	187	0	0	2
260821	10286.4	18714.7	26.6	0	84	9302	1	75	0	0	2
260862	10294.4	18733.7	27.4	0	97.7	9315	1	74	0	0	2
260926	10213.9	18699.3	36.2	0	108.8	9336	1	85	0	0	2
261140	10282	18709.7	28.2	0	116.3	9405	1	120	0	0	2
262170	10233.4	18258.5	25.2	0	161.4	9716	1	255	0	0	2
262793	10722.1	18126.8	32	0	121.2	9901	1	137	0	0	2
