Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
560	16969.5	6223	14.2	0	145.7	31	1	530	0	0	1
798	16933.2	6236.3	22.4	0	146.5	45	1	350	0	0	1
870	16924.4	6239.2	18.1	0	181.1	49	1	659	0	0	1
930	17340.9	7026.9	15.8	0	148	53	1	536	0	0	1
947	17324.7	6996.6	16.4	0	169.3	54	1	639	0	0	1
1015	17326.7	7021	14.3	0	158.5	58	1	583	0	0	1
1016	16878.7	6251.6	13.7	0	183	58	1	744	0	0	1
1074	17319.7	7010.9	16.7	0	157.9	62	1	614	0	0	1
1105	17340.3	7032.9	14.6	0	140.9	64	1	557	0	0	1
1167	17330.1	7019.6	13.5	0	141.2	68	1	493	0	0	1
1171	16959.8	6216.8	15.7	0	178	68	1	690	0	0	1
1404	17435.2	6946.8	11.1	0	167.6	82	1	1409	0	0	1
1449	16909.8	6270.7	14	0	174.3	85	1	1107	0	0	1
1602	16936.3	6269.4	18.5	0	187.1	95	1	1008	0	0	1
1734	17252.4	7065.7	22.7	0	154.6	104	1	490	0	0	1
1755	17269.7	7078.7	18	0	164	105	1	580	0	0	1
1816	16926.7	6252.5	23	0	151.8	108	1	337	0	0	1
1833	16898.4	6258.8	27.9	0	131.7	109	1	269	0	0	1
2079	16920.6	6272.2	16.8	0	194.8	124	1	686	0	0	1
2089	16908.2	6253.4	20.4	0	198	125	1	621	0	0	1
2129	16851.4	6275.4	21.1	0	174.1	127	1	482	0	0	1
2140	16876.9	6255.8	20.2	0	171.8	128	1	496	0	0	1
4536	17221	7004.5	28	0	160.1	283	1	279	0	0	1
5348	16777.6	6287.4	29.3	0	172.5	335	1	344	0	0	1
5876	16792.9	6288.4	17.6	0	162.7	371	1	487	0	0	1
5894	16815.3	6295.9	23.7	0	175.6	372	1	564	0	0	1
5932	16779.5	6309.3	21.2	0	180.8	375	1	616	0	0	1
6053	16785.7	6287	18.7	0	174.3	383	1	610	0	0	1
6131	17256.4	7039.5	17	0	174.8	388	1	699	0	0	1
6237	16831.7	6294.6	20.3	0	175.5	394	1	710	0	0	1
6567	16802.6	6272.9	20.3	0	172.8	414	1	583	0	0	1
7519	17358.2	6974.2	18.4	0	156	483	1	359	0	0	1
7568	17342	7051.7	24.7	0	131.8	486	1	255	0	0	1
7581	17317.2	7023.3	21.3	0	166.3	487	1	401	0	0	1
7745	17324	7014.5	27.4	0	135.8	499	1	245	0	0	1
7783	16816.8	6268.4	23.2	0	164	501	1	394	0	0	1
7815	16791.8	6282.3	18.5	0	150.5	503	1	330	0	0	1
7844	17366.9	7023.6	28.1	0	136.8	505	1	214	0	0	1
8261	16802.6	6311.7	28.5	0	174.5	531	1	417	0	0	1
9035	16755.3	6297.5	16.9	0	186.1	587	1	550	0	0	1
9051	16786.2	6269.4	16.3	0	160.1	588	1	454	0	0	1
11253	17216.7	6364	16.7	0	151.8	740	1	417	0	0	1
11868	16805.4	6386.7	19.4	0	174	787	1	552	0	0	1
16618	16650.9	6492.2	26.5	0	151	1109	1	259	0	0	1
16650	16616.2	6523.7	26.9	0	147.5	1111	1	233	0	0	1
16672	17358.7	7069	18	0	161.6	1113	1	451	0	0	1
16789	17335.6	7049.3	21	0	158.8	1120	1	392	0	0	1
17403	16782.6	6279.5	18.8	0	183.6	1164	1	562	0	0	1
17421	16802	6248.9	16.7	0	185.3	1165	1	870	0	0	1
17440	16810.1	6268.7	12.3	0	165.8	1166	1	884	0	0	1
17541	16793	6334.9	25.6	0	164.6	1174	1	298	0	0	1
17589	16791.9	6271.3	27.4	0	175.8	1178	1	366	0	0	1
19076	17240.5	7027	32.1	0	174.7	1281	1	360	0	0	1
19081	17250.2	6971.1	16.2	0	171.2	1282	1	753	0	0	1
19139	17246.1	6992.5	14.4	0	168.4	1286	1	911	0	0	1
19173	17268.3	6994.8	13.8	0	172.6	1288	1	949	0	0	1
19249	17246.7	6994.1	15	0	173	1294	1	905	0	0	1
20747	17309.7	7042.2	39	0	159	1399	1	259	0	0	1
20878	17326.1	7031	31.3	0	119.6	1407	1	147	0	0	1
22194	16630	6439.2	27.1	0	156.2	1500	1	251	0	0	1
24751	17235.9	6917	20.9	0	157	1678	1	329	0	0	1
24774	17194.7	6899.9	26.1	0	193.6	1679	1	448	0	0	1
24833	17221.2	6872.4	28.6	0	176.8	1683	1	333	0	0	1
24843	17242.1	6899.2	18.7	0	155.2	1684	1	362	0	0	1
24855	17206.9	6937.6	29.3	0	192.9	1685	1	474	0	0	1
26085	17490.9	6566.4	24.4	0	140.6	1773	1	298	0	0	1
26101	17495.5	6596.4	20.6	0	175.7	1774	1	545	0	0	1
26215	17497.1	6615.7	36.7	0	168.2	1781	1	316	0	0	1
26305	17489.4	6558.7	17.6	0	156.1	1787	1	340	0	0	1
26382	17493.3	6561.7	21.4	0	129.6	1792	1	236	0	0	1
27292	17228.1	6836.3	41.8	0	171.5	1858	1	255	0	0	1
27299	16977.9	6268.4	22.7	0	176.3	1859	1	430	0	0	1
27354	16955.9	6233.5	15	0	149.5	1863	1	428	0	0	1
27443	16979	6248.6	18	0	159.5	1868	1	380	0	0	1
27670	16985.3	6251.1	20.4	0	177.5	1883	1	513	0	0	1
27683	17015.3	6260.4	14.4	0	180.2	1884	1	591	0	0	1
27728	16905	6260.9	19.3	0	196	1888	1	860	0	0	1
27794	16897	6286.1	24.1	0	170.7	1892	1	384	0	0	1
27814	16872.8	6279.1	17.5	0	179.7	1893	1	470	0	0	1
27913	17315.1	6787.5	42.9	0	184	1900	1	321	0	0	1
28164	17398.7	6859.6	29.6	0	142	1919	1	196	0	0	1
28304	16977.9	6223.8	16.9	0	164.4	1930	1	405	0	0	1
28373	16992.1	6262.5	19.4	0	179.6	1934	1	435	0	0	1
28386	16959.8	6234.6	17.5	0	161.1	1935	1	361	0	0	1
28537	16795.7	6263.9	22.3	0	170.5	1946	1	569	0	0	1
29298	16687.7	7024.5	21.8	0	169.3	2001	1	601	0	0	1
29320	16709.3	6990.9	23.8	0	125.1	2002	1	209	0	0	1
29362	16683.7	6963.3	21	0	136.7	2005	1	276	0	0	1
29402	16657.8	6942.5	18.7	0	149.7	2009	1	340	0	0	1
29488	17066.1	6356.5	43.8	0	152	2016	1	181	0	0	1
30421	17070.8	6260.1	28.7	0	168	2083	1	249	0	0	1
31045	17451.3	6910.5	26	0	164.1	2130	1	292	0	0	1
31082	17425.1	6890.1	23	0	178.1	2132	1	388	0	0	1
31167	17032.2	7135.4	23.4	0	132.1	2138	1	266	0	0	1
32006	16813.6	6349.7	26.7	0	173.6	2198	1	335	0	0	1
32719	17197.5	6345.3	22.1	0	160.9	2249	1	277	0	0	1
32748	17193.3	6379.1	27.9	0	171.5	2251	1	258	0	0	1
32761	17169.2	6413.6	32.4	0	181.9	2252	1	285	0	0	1
32904	17137.5	6391.5	16.6	0	144.7	2263	1	387	0	0	1
33161	17154.2	6306.2	22.9	0	161.8	2282	1	325	0	0	1
33172	17145.4	6326.5	20.7	0	194.8	2283	1	440	0	0	1
33266	16689.6	6566.7	36.4	0	143.3	2290	1	179	0	0	1
38070	17094.1	7148.9	33.5	0	109.8	2624	1	230	0	0	1
38913	17317.1	7074.1	25.6	0	143.2	2671	1	175	0	0	1
38933	17333.3	7054.3	24.5	0	134.9	2672	1	192	0	0	1
38996	17307.3	7029.8	22.8	0	141.8	2676	1	259	0	0	1
39333	17324.1	7019.7	22.4	0	173.2	2695	1	348	0	0	1
39387	17310.1	7065.1	22	0	173.2	2698	1	374	0	0	1
39400	17293.1	7035.5	15.4	0	151.1	2699	1	365	0	0	1
39415	17266.4	7076	31.4	0	192	2700	1	372	0	0	1
39607	17305.8	7064.9	32.7	0	152	2711	1	268	0	0	1
39763	17328.2	7033.5	27.8	0	158	2721	1	280	0	0	1
40121	17308.9	7059.7	25.5	0	146.3	2744	1	257	0	0	1
40562	16662	6427.9	25.6	0	134.9	2770	1	179	0	0	1
40765	16640.8	6939.3	27.4	0	165.9	2782	1	359	0	0	1
42650	16892.4	6932.3	28.9	0	112.3	2888	1	135	0	0	1
42689	16860.8	6993.8	23.7	0	128.6	2891	1	233	0	0	1
43201	16963.7	6847.9	16.7	0	146.5	2924	1	321	0	0	1
43336	16949.3	6858.6	19	0	187	2931	1	423	0	0	1
43369	16997.7	6868.5	23	0	166.7	2933	1	354	0	0	1
43409	16999	6827.3	18.8	0	152.4	2935	1	337	0	0	1
43509	16993.2	6840.7	24	0	161.8	2941	1	357	0	0	1
43524	16978	6860.3	19.2	0	171.7	2942	1	409	0	0	1
43761	16989.2	6887.9	30	0	154.8	2955	1	272	0	0	1
45121	17300.4	7014.3	24.7	0	167.7	3033	1	338	0	0	1
45623	16884.3	6464.2	22.1	0	175	3063	1	410	0	0	1
45636	16906.1	6411.6	21.2	0	150.4	3064	1	278	0	0	1
45681	16743.7	6480.1	30.3	0	168.3	3067	1	361	0	0	1
45841	16620.2	6508.5	28.6	0	169.4	3076	1	305	0	0	1
45882	16602.7	6483.8	28.5	0	180.3	3078	1	368	0	0	1
47562	17346.3	6987.5	30.5	0	150.8	3181	1	224	0	0	1
47628	17396.5	6983	29.3	0	132.5	3185	1	164	0	0	1
47651	17351	7013.2	28.6	0	115.1	3186	1	131	0	0	1
48324	17035.9	7140	21.1	0	139.4	3231	1	253	0	0	1
48345	17043.5	7099.5	26.9	0	131.5	3232	1	190	0	0	1
49397	16834.4	6255.2	26.7	0	145.8	3299	1	274	0	0	1
49410	16806	6266.2	20.7	0	150.6	3300	1	303	0	0	1
49472	16765.7	6279.1	26.5	0	179.2	3303	1	335	0	0	1
49491	16756.2	6333.7	25.8	0	174.7	3304	1	357	0	0	1
49551	16785	6275.6	27.5	0	170.4	3309	1	301	0	0	1
49805	16628.9	6662.9	37.4	0	105.3	3324	1	109	0	0	1
50025	16666.7	6479.9	21.1	0	171.1	3337	1	333	0	0	1
50324	17419.6	6887.3	21.8	0	164.5	3356	1	454	0	0	1
51388	17070.9	7098.4	23.2	0	137.6	3424	1	224	0	0	1
51409	17068.4	7071.6	17.2	0	160.8	3425	1	357	0	0	1
51517	17048.9	6841	23.2	0	193.3	3432	1	494	0	0	1
51795	17413.1	6830.3	12.9	0	187.8	3449	1	1280	0	0	1
51815	17430.1	6803.9	12.8	0	186.8	3450	1	1064	0	0	1
51865	17400.9	6864.8	18.2	0	182	3452	1	490	0	0	1
52400	17257.8	7028.4	23.1	0	153.9	3486	1	255	0	0	1
52424	17132.3	6361.4	31.6	0	133.4	3488	1	169	0	0	1
52458	17279.6	7043.7	29.3	0	179.4	3490	1	417	0	0	1
52486	17316.9	7051.8	25.9	0	163	3492	1	342	0	0	1
52507	17228	7016.1	26.6	0	175	3493	1	329	0	0	1
52649	17275.3	7048.4	20.4	0	172	3502	1	423	0	0	1
52673	17268.7	7029.1	32	0	187.3	3503	1	343	0	0	1
52923	17289	7032.2	28.2	0	192.1	3518	1	363	0	0	1
52941	17313	7048.6	22.2	0	196.6	3519	1	425	0	0	1
52997	17332.5	7000.5	23.9	0	174.5	3521	1	311	0	0	1
53183	17254.3	6961.2	30.3	0	172.2	3532	1	287	0	0	1
53764	16822	6252.3	36.4	0	116.6	3569	1	132	0	0	1
53814	16793.5	6262	28.8	0	131.5	3572	1	234	0	0	1
53996	16832.2	6307.6	31.1	0	159.8	3583	1	211	0	0	1
54764	17287.8	6297.5	19	0	157.3	3632	1	325	0	0	1
54835	17288	6284.1	14.8	0	145	3638	1	389	0	0	1
54849	17250.7	6264.4	15.5	0	141.1	3639	1	402	0	0	1
54921	17269.7	6296.6	16	0	160.5	3644	1	522	0	0	1
55066	17245.9	6298.7	23.6	0	175.8	3653	1	343	0	0	1
55692	16919	6445.5	21.7	0	158	3695	1	254	0	0	1
55736	16875.9	6975.1	24.8	0	114.6	3698	1	186	0	0	1
55790	16874.9	6886.4	37.8	0	122.4	3701	1	202	0	0	1
55807	16823.3	6446.1	33.4	0	182.6	3702	1	336	0	0	1
56162	17376.1	6591	24.4	0	157.4	3723	1	217	0	0	1
57323	17245.7	6832	37.5	0	116.7	3803	1	181	0	0	1
57437	16841.8	6284.3	19.5	0	190.3	3812	1	925	0	0	1
57498	17253.6	6833.3	34.6	0	149.8	3816	1	282	0	0	1
57511	17231.5	6835	24.7	0	135	3817	1	233	0	0	1
58783	16658.2	6856.1	33.3	0	180.7	3900	1	325	0	0	1
59038	16718.6	6987.6	18.3	0	140.3	3917	1	273	0	0	1
59180	16871.5	6948.4	31.3	0	123.3	3925	1	161	0	0	1
59253	16885.1	6970.8	16.7	0	109.2	3930	1	293	0	0	1
59276	16895.2	6946.6	16.5	0	107.6	3931	1	293	0	0	1
59743	16893.8	6281.3	18.5	0	131.3	3959	1	298	0	0	1
62468	17511.2	6561.7	25.1	0	175.5	4140	1	339	0	0	1
62731	17504.5	6578	26.7	0	165.5	4157	1	251	0	0	1
62905	17511	6532.1	26	0	142.7	4168	1	243	0	0	1
63063	16585.1	6633	39.2	0	134.7	4177	1	176	0	0	1
63261	17380	6980.2	36.7	0	147	4192	1	217	0	0	1
63385	17332.2	7034.7	28	0	140.1	4201	1	216	0	0	1
63407	17318.9	6998.4	26.7	0	149.2	4202	1	216	0	0	1
63500	17340.6	6969.1	49.8	0	152	4208	1	201	0	0	1
64931	17520.4	6554.6	23.3	0	187	4303	1	342	0	0	1
65314	17524.4	6608	31.1	0	175.9	4327	1	258	0	0	1
65408	17485.8	6572.4	36.4	0	178.2	4333	1	274	0	0	1
65440	17517	6553.7	29.3	0	121.5	4335	1	137	0	0	1
70106	16859.6	6299.6	25.5	0	144.4	4658	1	289	0	0	1
72427	17320.6	6974.8	16.4	0	188.6	4793	1	638	0	0	1
72475	17296.8	6995.9	21.7	0	172.4	4796	1	564	0	0	1
72822	17288.1	6798.9	38.7	0	198	4813	1	446	0	0	1
73200	17365.3	7034.5	25.3	0	176.3	4836	1	412	0	0	1
73324	17347.6	7032.8	20.8	0	156.9	4843	1	340	0	0	1
73379	17356.7	7042.6	20.2	0	196.9	4847	1	686	0	0	1
73411	17329.6	7075	21.8	0	185.5	4849	1	704	0	0	1
73428	17285.8	7042.9	17.4	0	156.6	4850	1	404	0	0	1
73444	17312	7020.5	15.7	0	152.8	4851	1	413	0	0	1
73586	17288.1	7033.5	23.4	0	150.1	4859	1	292	0	0	1
73642	17331.1	7050.3	21.7	0	139.4	4862	1	287	0	0	1
73658	17291.9	7009.2	21	0	162.7	4863	1	353	0	0	1
75181	17356.8	6961.7	20.4	0	145.3	4954	1	251	0	0	1
76278	16993.7	6917.1	27.3	0	194.8	5019	1	485	0	0	1
76348	17017.2	6861.7	18.9	0	155	5023	1	394	0	0	1
76370	17029.4	6893.1	30.2	0	174.7	5024	1	336	0	0	1
79877	16717	6551.3	23.4	0	122.7	5231	1	196	0	0	1
80360	17243.4	7000.3	26.8	0	123.7	5262	1	147	0	0	1
81222	17300.2	7003	22.7	0	123.2	5318	1	157	0	0	1
81347	17428.7	6795.5	14.3	0	179	5327	1	766	0	0	1
81413	17440.8	6804	18.6	0	195.2	5331	1	582	0	0	1
81579	17392	6850.5	14.3	0	199.8	5342	1	908	0	0	1
83006	17292.1	7044.1	36.4	0	122.7	5428	1	142	0	0	1
