Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
191539	5520.1	15304.9	27	0	178.6	2	1	874	0	0	2
191704	5564	15242.4	28.9	0	176.1	14	1	798	0	0	2
191878	5529.2	15254.5	29.1	0	173.7	27	1	680	0	0	2
192065	5602.5	15266.5	27.5	0	169.4	42	1	677	0	0	2
192396	5568.7	15302.2	17.7	0	169.4	67	1	1065	0	0	2
192711	5582.8	15280.3	25.1	0	153.4	92	1	335	0	0	2
192884	5569.8	15393.1	26.7	0	162.3	108	1	560	0	0	2
192915	5677.8	15208.8	31.7	0	124	110	1	274	0	0	2
193096	5507.9	15366.5	30.8	0	119.7	126	1	235	0	0	2
193664	5401.6	15704.8	41.3	0	174.6	179	1	339	0	0	2
193815	5547	15259	24.2	0	155	194	1	321	0	0	2
193856	5551.9	15307.3	38.2	0	175.8	199	1	395	0	0	2
193959	5539.9	15302.7	28.6	0	144.4	209	1	296	0	0	2
194021	5519.6	15239.7	21.7	0	132.5	216	1	299	0	0	2
194407	5562.6	15266	33.8	0	178.3	257	1	367	0	0	2
194546	5549.3	15270.9	27	0	175.5	273	1	419	0	0	2
194580	5573	15216.3	36.3	0	174.3	277	1	326	0	0	2
194750	5539	15293.9	30.5	0	139.8	297	1	231	0	0	2
195037	5530.6	15337.6	32.3	0	157.3	328	1	255	0	0	2
195422	5538.5	15315.3	29.7	0	166.8	373	1	278	0	0	2
195644	5541.2	15289.4	35.9	0	164.9	402	1	264	0	0	2
195883	5563.3	15312.4	27.9	0	137.1	430	1	214	0	0	2
196142	5476	15333	35.6	0	151.7	465	1	180	0	0	2
196179	5551.7	15333.7	29.2	0	119.4	471	1	146	0	0	2
196265	5471.8	15313.7	32.4	0	145.2	482	1	184	0	0	2
196351	5536.6	15284.2	28.8	0	172.9	493	1	296	0	0	2
196588	5513	15346.2	27.9	0	135.8	525	1	175	0	0	2
196897	5536	15301	22.4	0	148.5	573	1	304	0	0	2
197350	5244.1	15567.7	26.8	0	123.4	655	1	134	0	0	2
197914	5241.5	15572.5	30.7	0	91.6	761	1	75	0	0	2
198488	5577.7	15290.5	27.6	0	132.1	856	1	153	0	0	2
198774	5553.4	15317.7	30	0	104.1	902	1	98	0	0	2
199158	5680.4	15266.9	32.7	0	132.3	968	1	141	0	0	2
199613	5677.7	14942.8	34.9	0	94.3	1058	1	79	0	0	2
200654	5581.9	15326.3	36.9	0	126.4	1318	1	132	0	0	2
200949	5568.4	15293.2	36	0	121	1406	1	106	0	0	2
200999	5595.6	15289.4	29.1	0	145.3	1421	1	180	0	0	2
201590	5484.8	15280.6	28.6	0	170.5	1587	1	275	0	0	2
201611	5513.3	15272.3	36.6	0	175.5	1592	1	240	0	0	2
201736	5534.8	15297	31.7	0	159.4	1626	1	198	0	0	2
201757	5638.1	15099.4	31.1	0	81	1634	1	54	0	0	2
201831	5548.9	15288.6	28.7	0	124.4	1652	1	116	0	0	2
201929	5523.3	15286	22.2	0	139.2	1683	1	234	0	0	2
202435	5926.2	14941.8	33.9	0	108.7	1844	1	89	0	0	2
202470	5955.2	14937.1	34.6	0	159.5	1857	1	186	0	0	2
202551	5920.5	14982.8	29.3	0	82.7	1885	1	68	0	0	2
202557	5463.9	15279.9	35.1	0	140.1	1887	1	169	0	0	2
202603	5789.2	14901.1	35.3	0	130.6	1900	1	116	0	0	2
202699	5578.3	15310.9	29.9	0	147.3	1933	1	201	0	0	2
202786	5600.3	15266.5	26.8	0	175.7	1971	1	272	0	0	2
202839	5279.7	15566.5	21	0	164.3	1985	1	303	0	0	2
202967	5604.3	15244.7	26.5	0	146	2030	1	206	0	0	2
202990	5593.8	15290.1	29.6	0	157.5	2038	1	220	0	0	2
203370	5713.7	15271.5	28.8	0	105.3	2173	1	87	0	0	2
203393	5723.2	15267.6	30.8	0	124.5	2183	1	125	0	0	2
203435	5708.6	15241.2	17.6	0	122	2201	1	263	0	0	2
203575	5711.5	15275.1	19.4	0	146.3	2255	1	357	0	0	2
203619	5686.1	15258.2	29	0	105.4	2270	1	107	0	0	2
203656	5654.3	15246.3	29.7	0	110.1	2284	1	81	0	0	2
203699	5715.6	15264.8	37.4	0	144.1	2300	1	141	0	0	2
203708	5694.4	15235.3	14.6	0	135	2304	1	393	0	0	2
204285	5579.2	15351.3	27.9	0	169	2521	1	250	0	0	2
