Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
193555	18208.2	10880.1	26	0	155.8	170	1	337	0	0	2
194677	18218.1	10495.1	34.1	0	102.5	288	1	111	0	0	2
195049	18259.2	10831.6	37.3	0	104.5	329	1	95	0	0	2
195053	18148.7	10404.4	27.5	0	145.7	330	1	246	0	0	2
195375	18237.6	10832.3	20	0	119.8	368	1	189	0	0	2
195458	18222.7	10837.1	41.8	0	145.7	377	1	168	0	0	2
195566	18263.6	10796.3	28.5	0	92.7	392	1	95	0	0	2
195614	18259	10828.7	21.4	0	118	399	1	204	0	0	2
195763	18192.2	10842.7	41.5	0	145.1	415	1	163	0	0	2
195811	18258.2	10859.5	31.8	0	85.8	421	1	68	0	0	2
195888	18024	10807	36.7	0	138	430	1	124	0	0	2
195932	18257.7	10851.8	19	0	137.8	437	1	303	0	0	2
196161	18236.8	10826	28.8	0	123.7	468	1	128	0	0	2
196249	18027.2	10748.6	37.3	0	138.7	480	1	162	0	0	2
196288	18192	10870.1	38.3	0	129.1	485	1	138	0	0	2
196402	18172.2	10826	34.4	0	117.8	499	1	107	0	0	2
196455	18079	10839.3	33.9	0	112.3	505	1	110	0	0	2
196475	18125.5	10762.1	30.8	0	151.3	509	1	212	0	0	2
196507	18140.2	10841.2	26.6	0	128.1	513	1	184	0	0	2
196576	18221.1	10911.6	34.4	0	106.1	522	1	87	0	0	2
196599	18195.5	10910.9	35.6	0	140.6	526	1	166	0	0	2
196661	17914.6	10892.2	22.8	0	105.8	536	1	129	0	0	2
196857	18176	10807	39.3	0	123.7	567	1	147	0	0	2
197500	18233.1	10862.3	34.6	0	119.9	684	1	125	0	0	2
197543	18198.3	10839.8	34.8	0	129.8	694	1	154	0	0	2
197620	18221.4	10812.7	39.4	0	118	707	1	114	0	0	2
199133	18231.4	10424.4	35.9	0	93.4	963	1	77	0	0	2
199210	18212.5	10373.7	28.2	0	112	978	1	147	0	0	2
200994	18579.9	10462.8	38.5	0	149.4	1419	1	145	0	0	2
201498	18188.6	10397.3	37.8	0	117.7	1561	1	111	0	0	2
202144	18574.6	11247.7	30.8	0	128.8	1750	1	178	0	0	2
202946	18248.8	10876.8	39.9	0	120.5	2023	1	107	0	0	2
202981	18550.7	11246.3	21	0	113.8	2034	1	169	0	0	2
202987	18190	10909.6	35.5	0	135.1	2035	1	162	0	0	2
203284	18582.4	11203.2	31.9	0	92.3	2141	1	89	0	0	2
203667	18572.1	11252.9	35.2	0	131.6	2288	1	122	0	0	2
204321	18154	10710.1	31.6	0	109.6	2531	1	101	0	0	2
204383	18164.8	10737.7	36.4	0	90.9	2557	1	67	0	0	2
204427	18126.4	10725.9	30.4	0	104.3	2567	1	94	0	0	2
205202	18151.3	10858.8	24.2	0	130.9	2862	1	185	0	0	2
205274	18104.7	10850	31.5	0	128.4	2891	1	128	0	0	2
205823	18269.7	10785.3	33.8	0	134.7	3113	1	136	0	0	2
205828	18569.4	11229.6	34.2	0	122.1	3117	1	145	0	0	2
205855	18293.2	10848.3	39.6	0	149.3	3124	1	139	0	0	2
205864	17936.1	10593.8	37.8	0	98.2	3126	1	64	0	0	2
205973	18349.4	10843.6	39.6	0	103	3177	1	69	0	0	2
205982	18268.3	10813.8	40.9	0	160.4	3181	1	178	0	0	2
205987	18291.9	10842.4	18.2	0	116	3186	1	252	0	0	2
206002	18270.3	10825.7	35.1	0	135.7	3193	1	133	0	0	2
206080	18267.5	10871.9	22.4	0	123	3224	1	136	0	0	2
206093	18265.9	10841.8	35.1	0	129.6	3231	1	147	0	0	2
207290	18216.2	10867.8	37.5	0	146.6	3712	1	145	0	0	2
208986	18043.2	10479.5	34	0	81.4	4473	1	47	0	0	2
209579	18137.7	10875.9	28	0	83.8	4731	1	51	0	0	2
211355	18172.1	10416.5	25.2	0	136.9	5551	1	228	0	0	2
212184	18157.4	11334	34.6	0	107.5	5903	1	98	0	0	2
212297	18100.8	11314.8	29.6	0	106.5	5956	1	92	0	0	2
213325	18250.8	10836.1	17.4	0	128.8	6392	1	272	0	0	2
214492	18625.9	11019.5	31.6	0	81.8	6887	1	59	0	0	2
214574	18125.5	10898.3	24.8	0	143.7	6925	1	279	0	0	2
215610	17940.8	11183.9	17.8	0	127.7	7404	1	256	0	0	2
216013	18229.3	10502.4	14.6	0	124.1	7604	1	380	0	0	2
216537	18293.7	10817.3	31.1	0	113.7	7828	1	120	0	0	2
216573	18130.7	10895.2	31	0	136.9	7842	1	188	0	0	2
217387	18615.1	11206	33.4	0	100.4	8223	1	77	0	0	2
217397	18558.2	11108.8	37.1	0	151.5	8228	1	171	0	0	2
217416	18522.4	11235.7	26.2	0	142.9	8234	1	215	0	0	2
217529	18167.8	10457.7	26.2	0	117.7	8290	1	129	0	0	2
220226	18045.9	11125.8	42.6	0	119.4	9732	1	89	0	0	2
221968	18219.1	10908.6	19.6	0	101.3	10663	1	145	0	0	2
224349	18187.1	10879.6	13.9	0	137.2	4	1	741	0	10	2
224464	18198.8	10877.3	7.4	0	131.3	16	9	4023	0	15	2
224781	18156.2	10881.7	14.4	0	158.2	60	10	5654	0	5	2
224905	18200.2	10854.6	15.1	0	142.9	78	9	2924	0	15	2
225060	18201.4	10862.1	20.3	0	146.4	103	6	1707	0	11	2
225318	18182.4	10858.7	7.9	0	140.3	151	6	2236	0	9	2
225435	18252.1	10873.2	11.1	0	126.5	175	8	1859	0	27	2
225606	18203.1	10823.7	19.2	0	113.7	212	2	391	0	0	2
225625	18265.9	10861.6	6.8	0	122.3	217	23	5757	0	18	2
225805	18262.5	10860.4	11.3	0	125	261	5	1554	0	2	2
225844	18260.6	10861.9	9.6	0	116.1	272	10	1932	0	3	2
225918	18234.3	10850.1	20.6	0	127.4	293	3	661	0	0	2
225948	18254.5	10826.1	21.1	0	134.2	301	4	882	0	4	2
226017	18309.5	10835.8	13.9	0	138.1	320	3	720	0	2	2
226091	18227.7	10836.2	22.1	0	140.5	340	3	903	0	3	2
226133	18236.5	10842.4	21	0	124.5	352	3	562	0	4	2
226310	18240.9	10823.8	19.8	0	140.1	406	3	555	0	2	2
226381	18277.9	10885.8	23.7	0	134.8	431	2	327	0	0	2
226424	18240.8	10856.8	17.7	0	141.9	442	2	534	0	2	2
226450	18246.8	10880.8	16.2	0	139.8	451	6	1146	0	6	2
226674	18198.8	10956.5	27.6	0	140.2	537	5	1012	0	1	2
226844	18172.4	10926.5	15.6	0	114.9	599	2	279	0	0	2
227170	18220	10800.9	32.1	0	129.2	750	2	255	0	0	2
227308	18222.6	10881.7	7.1	0	137.8	809	6	2098	0	2	2
227787	18199.2	10403.4	23	0	117.5	969	2	241	0	1	2
227990	18129.5	10395.2	24.4	0	146.4	1042	3	715	0	0	2
228540	18547.7	11230.8	12.8	0	102.5	1318	4	504	0	0	2
228685	18614.1	11206.4	18.7	0	98.5	1408	2	183	0	0	2
228992	18166.7	10381	23.2	0	106.7	1573	3	323	0	3	2
229326	18585.8	11206.3	14.4	0	111.8	1782	3	452	0	9	2
229371	18568.1	11223.7	7.3	0	137.3	1808	8	2006	0	1	2
229711	18590.5	11223.7	17.7	0	143.9	2053	6	913	0	5	2
229773	18566.3	11210	13.5	0	124.4	2102	5	693	0	0	2
229804	18591.5	11231.9	20.5	0	145.4	2124	2	404	0	1	2
229812	18531.1	11180.1	37.7	0	99.7	2131	2	158	0	0	2
229929	18602.7	11186.2	30.7	0	154.1	2221	2	263	0	0	2
229946	18548.4	11227.9	14.1	0	139.5	2229	8	1153	0	8	2
230009	18567.7	11204.5	14.2	0	138.7	2267	3	502	0	1	2
