Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
192435	5708.7	18647.1	27.4	0	95.1	70	1	198	0	0	2
192700	5745.2	18657.2	35.6	0	116.3	91	1	175	0	0	2
193621	5770.2	18655.7	35.6	0	134.4	176	1	253	0	0	2
193700	5593.5	18683.2	29.5	0	150.2	183	1	284	0	0	2
193709	6065.5	18849.9	29.7	0	93.9	184	1	109	0	0	2
194032	5581.2	18688.9	48.5	0	122.6	216	1	154	0	0	2
194241	5780.5	18620.4	36.2	0	114.2	238	1	133	0	0	2
194330	6095.2	18898.7	32.9	0	119.1	248	1	172	0	0	2
195237	5684.4	18639.9	30.6	0	156.7	350	1	271	0	0	2
195570	5730.3	18671.7	28.8	0	91.4	392	1	80	0	0	2
195863	5797.7	18631.3	29.6	0	143	427	1	185	0	0	2
195919	5653.6	18614	25.7	0	110.6	435	1	115	0	0	2
196762	5677.4	18627.8	26	0	121.3	551	1	152	0	0	2
196996	5704	18654.4	33.6	0	102.5	587	1	98	0	0	2
198035	5681.9	18628.1	34.2	0	105	780	1	85	0	0	2
198169	5689.9	18629.5	24.4	0	98.2	806	1	103	0	0	2
198208	5677.2	18640.7	19.9	0	114.2	811	1	188	0	0	2
198545	5699.6	18636.4	28.2	0	120	865	1	144	0	0	2
198689	5677	18652.5	43.5	0	141.2	889	1	164	0	0	2
198698	5763.7	18423.8	32.4	0	136.4	891	1	198	0	0	2
199070	5690.4	18634.1	23.9	0	124.2	953	1	170	0	0	2
199091	5680.2	18631.4	18.3	0	99.3	957	1	146	0	0	2
199425	5675.5	18614.3	33.4	0	104.2	1019	1	100	0	0	2
200147	5939.3	18846.8	29.9	0	148.2	1180	1	218	0	0	2
200180	5937.7	18842.5	29.9	0	135.4	1186	1	158	0	0	2
201391	6128.8	18874.4	32.2	0	100.8	1534	1	78	0	0	2
202579	5678.2	19055.5	27.1	0	151.3	1894	1	178	0	0	2
202747	5364	18915.9	17.5	0	171.9	1955	1	396	0	0	2
202853	5710.9	18370.5	17.9	0	149.2	1990	1	338	0	0	2
202964	5730.3	18480.5	35.7	0	142.9	2029	1	146	0	0	2
204557	5288.2	18661.4	32	0	88.6	2610	1	50	0	0	2
205112	5277.1	18590.1	34.6	0	162.1	2820	1	164	0	0	2
205218	5276.9	18622.3	31.4	0	95.1	2867	1	62	0	0	2
205419	5458.1	18280.3	23.5	0	177.8	2956	1	289	0	0	2
206216	5664.3	18675.2	28.8	0	91.1	3282	1	57	0	0	2
209379	5620	18654.6	23.5	0	87.6	4645	1	57	0	0	2
209451	5295.2	18632.4	31.7	0	111.2	4679	1	78	0	0	2
211895	5821.4	18767.3	25.8	0	174.1	5781	1	361	0	0	2
213815	5501.6	18296.1	20.9	0	122.5	6589	1	179	0	0	2
213841	5510	18306.7	43.2	0	87.3	6599	1	58	0	0	2
214420	6012.8	18939.2	41.6	0	152.3	6848	1	180	0	0	2
215044	5974.2	18609.1	27.1	0	86.5	7140	1	63	0	0	2
215769	5449.6	18562.6	18.7	0	131.8	7479	1	233	0	0	2
217586	5520.4	18859.6	36.1	0	112.9	8328	1	90	0	0	2
218939	5716.5	18348.4	30.7	0	98.1	9054	1	76	0	0	2
219385	5633.2	18585	31.2	0	136.9	9277	1	167	0	0	2
220400	6201	18764.7	35.3	0	154.7	9832	1	169	0	0	2
221207	5854.7	18468.8	34.1	0	115.3	10252	1	94	0	0	2
223633	5960.7	18491.9	31.6	0	131	11604	1	111	0	0	2
223967	5919	18197.2	39	0	141.2	11783	1	128	0	0	2
224191	5358.8	18685.5	27.5	0	147.2	11940	1	182	0	0	2
224306	5746.3	18674.4	11	0	145	1	8	7670	0	14	2
224523	5757.6	18694.8	13.8	0	147.4	24	5	3213	0	17	2
224697	5822.1	18739.5	16.2	0	158.5	48	3	1460	0	2	2
224748	5753.3	18749.4	21.2	0	146.1	56	6	2481	0	3	2
224929	5758.8	18628.2	19.5	0	116.2	81	3	665	0	0	2
225021	5780.6	18604.1	45.5	0	166.2	96	2	719	0	0	2
225054	5726.7	18633.8	21.6	0	124.8	102	2	594	0	2	2
225582	5692	18626.6	21.6	0	146.1	206	2	530	0	0	2
225638	5654.2	18626.4	46.4	0	110.2	221	2	280	0	1	2
225676	5684.2	18637.9	31.3	0	107.1	230	2	278	0	2	2
225880	5772.5	18608	23.6	0	118.7	281	2	301	0	0	2
226468	5695.5	18605.8	25.9	0	113.1	457	2	237	0	0	2
227169	5705.3	18360.7	8.1	0	141.2	749	5	1283	0	0	2
227337	5651.8	18648.2	19.3	0	100.5	817	2	241	0	0	2
227386	5696.4	18404.9	7.4	0	139	833	15	4569	0	9	2
227459	5719.7	18418.9	14.8	0	145.8	860	3	1166	0	1	2
227576	5702.9	18440.7	23.1	0	143.7	895	11	2723	0	5	2
227645	5685.3	18438.3	29.8	0	113.6	914	4	598	0	8	2
227674	5711.2	18455.1	25.6	0	165.4	927	4	1160	0	2	2
227718	5713.4	18458.4	49.6	0	160.6	943	4	876	0	2	2
227768	5671.5	18603.1	24.5	0	117	961	2	249	0	2	2
227801	5690.4	18621.8	18.1	0	123.3	972	2	371	0	2	2
227843	5701.8	18536.3	31.6	0	155.4	991	7	1907	0	5	2
228236	6005.5	18856.2	35	0	155	1151	3	584	0	3	2
228259	5997.2	18848.3	19	0	147.4	1163	4	757	0	2	2
