Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
195220	13452.2	12273.5	24	0	125.6	349	1	298	0	0	2
195692	13464.9	12394.7	31.2	0	150.7	407	1	266	0	0	2
195748	13483.4	12339.3	25.7	0	149.2	414	1	291	0	0	2
195788	13729.4	12344.2	29.9	0	169.3	419	1	269	0	0	2
195837	13813.1	12356.5	18.1	0	156.4	425	1	528	0	0	2
195947	13729.1	12354	20.2	0	164.6	440	1	517	0	0	2
195989	13442.9	12384.2	34.4	0	162.7	445	1	263	0	0	2
196163	13461.6	12365.1	19.9	0	169.2	469	1	465	0	0	2
196254	13662.5	12327.5	17.6	0	176.8	481	1	593	0	0	2
197580	13749.7	12276.5	25.3	0	137.3	699	1	230	0	0	2
197868	13604.3	12318.2	19.1	0	166.9	753	1	501	0	0	2
198040	13745.3	12330.2	31.5	0	155.4	782	1	290	0	0	2
198061	13477.1	12362.1	23.9	0	164.5	785	1	286	0	0	2
198412	13788.1	12284.9	35.1	0	132.4	841	1	156	0	0	2
198574	13752.7	12248.5	41.1	0	176.6	870	1	213	0	0	2
198632	13751.1	12289.6	34	0	113.2	881	1	132	0	0	2
198962	13662.4	12270.5	37.4	0	134.8	933	1	159	0	0	2
199228	13298.9	12125.7	23.4	0	141.5	981	1	263	0	0	2
199261	13571.4	11953.5	30.3	0	142.4	987	1	181	0	0	2
199321	13575.1	11947.6	37.8	0	144.7	998	1	193	0	0	2
199370	13612.4	11945.4	32	0	163.3	1007	1	223	0	0	2
199388	13780.2	12348	37.5	0	143.2	1011	1	199	0	0	2
199401	13516.2	12278	31.7	0	146.9	1014	1	206	0	0	2
199412	13808.6	12374.4	28.8	0	99.5	1017	1	107	0	0	2
199450	13550.2	12302.3	21.6	0	166	1025	1	364	0	0	2
199584	13818.6	12346.4	25.5	0	121.5	1054	1	169	0	0	2
199705	13489.6	12276.7	29.9	0	131.3	1076	1	191	0	0	2
200011	13530.9	12283.6	30.3	0	153.7	1142	1	275	0	0	2
200034	13808.4	12391.2	20	0	137.8	1148	1	346	0	0	2
200219	13381.5	12341.6	34.1	0	80.8	1196	1	68	0	0	2
200651	13592.5	12272.3	35.7	0	115.7	1317	1	123	0	0	2
200948	13566.3	12321.5	30.7	0	142.3	1406	1	184	0	0	2
201064	13541	12300.6	35.9	0	112.9	1441	1	115	0	0	2
201091	13520.8	12224.6	37.6	0	98.2	1449	1	82	0	0	2
201113	13518.9	12263.6	33.1	0	121.1	1454	1	116	0	0	2
201142	13601.2	12240	24.3	0	166.9	1465	1	341	0	0	2
201261	13610.3	12308.5	29.1	0	122.1	1500	1	124	0	0	2
201286	13795.6	12270.6	40.4	0	102.5	1507	1	68	0	0	2
201403	13522.8	12244.8	33.5	0	80.4	1536	1	54	0	0	2
201418	13603.4	12613.1	35.8	0	131.6	1541	1	151	0	0	2
201423	13555.4	12304.6	18.2	0	128.4	1542	1	269	0	0	2
201438	13688.4	12628.2	20.1	0	112.5	1547	1	196	0	0	2
201467	13448.3	12313.4	30.5	0	134.9	1554	1	192	0	0	2
201501	13655	12268.5	26.3	0	158.2	1562	1	212	0	0	2
201632	13560.7	12298.4	19.2	0	135.4	1597	1	316	0	0	2
201645	13556.8	12314.8	18	0	134.4	1601	1	359	0	0	2
201820	13384.5	12266.5	26.4	0	132.8	1649	1	206	0	0	2
201889	13490.1	12277.5	17.6	0	136.1	1670	1	271	0	0	2
201907	13366.4	12271.9	22.1	0	114.5	1677	1	166	0	0	2
201923	13386.8	12273.4	36.5	0	117.3	1681	1	103	0	0	2
201994	13501.6	12277.5	34.6	0	125.4	1700	1	147	0	0	2
202576	13646.8	12290.9	25.6	0	135.9	1893	1	165	0	0	2
202607	13671.8	12290.4	35.1	0	112.5	1902	1	95	0	0	2
202649	13312.7	12290.1	41.4	0	130.9	1916	1	118	0	0	2
202667	13343.1	12297.8	34.6	0	116.9	1921	1	114	0	0	2
202683	13371	12268.8	29.9	0	158.2	1925	1	259	0	0	2
202826	13372.8	12300.4	34.7	0	117.2	1981	1	106	0	0	2
202837	13335.3	12260.9	24.3	0	130.6	1985	1	220	0	0	2
203011	13347.4	12225.4	30.5	0	97.6	2043	1	87	0	0	2
203097	13325.4	12310.5	29.6	0	117	2079	1	126	0	0	2
203133	13336.1	12283.6	36.1	0	115.1	2090	1	115	0	0	2
203143	13672.8	12266.1	23.2	0	105.5	2092	1	118	0	0	2
203707	13554.2	12262.3	42.9	0	104.3	2303	1	69	0	0	2
204387	13597.5	12282	17.7	0	99.6	2558	1	130	0	0	2
204406	13661.6	12296.6	29.3	0	90.7	2562	1	78	0	0	2
204438	13576.1	12252.4	44.1	0	127	2570	1	102	0	0	2
204459	13679.7	12305	43.9	0	107.2	2576	1	78	0	0	2
204542	13598.7	12313.4	27.5	0	94.4	2605	1	80	0	0	2
204619	13598.8	12305.9	26.6	0	141	2634	1	194	0	0	2
204638	13596	12336.5	32	0	120.3	2642	1	115	0	0	2
204764	13617.3	12354.7	35.1	0	139.7	2690	1	133	0	0	2
204783	13635.3	12368.2	24.6	0	115.2	2698	1	129	0	0	2
205701	13391.7	12383.8	36.3	0	124.5	3068	1	115	0	0	2
205736	13430.4	12449.5	37	0	148.7	3079	1	143	0	0	2
205826	13431.8	12282	38.1	0	97.4	3114	1	60	0	0	2
205881	13326.3	12396.6	44.5	0	103.8	3134	1	68	0	0	2
208019	13678.1	12319.8	17.6	0	127.2	4050	1	219	0	0	2
208038	13686.9	12329.8	27.9	0	115.6	4060	1	118	0	0	2
208050	13643.6	12269.8	33.2	0	103.7	4064	1	84	0	0	2
208070	13636.5	12347.4	28.6	0	122.6	4071	1	145	0	0	2
208095	13696	12333.4	45.1	0	126.4	4080	1	118	0	0	2
208317	13579.7	12329.2	26.7	0	145	4173	1	234	0	0	2
209488	13384	12273.5	30.4	0	109.9	4694	1	95	0	0	2
210079	13359	12361.2	43.6	0	111.7	4937	1	71	0	0	2
210353	13414.5	12327	37.4	0	116.5	5064	1	85	0	0	2
210378	13449.9	12305.2	25.8	0	109.8	5075	1	127	0	0	2
210441	13373.8	12308.8	36.6	0	140.2	5104	1	122	0	0	2
210515	13393.4	12321.1	34.2	0	94.5	5139	1	69	0	0	2
210547	13417.7	12316.1	31.8	0	118.5	5159	1	98	0	0	2
210581	13408.6	12291.9	22.4	0	113.1	5177	1	132	0	0	2
