Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
194097	19242.3	18611.6	30.5	0	98.9	224	1	101	0	0	2
194289	19238.8	18512.1	26.9	0	151.9	243	1	264	0	0	2
194508	19262	18498.9	27	0	137	268	1	198	0	0	2
194809	19181.9	18521.3	33	0	117	303	1	128	0	0	2
195258	19205.9	18602.6	26.8	0	158.8	352	1	267	0	0	2
195663	19162.1	18542.2	32.7	0	119.9	403	1	129	0	0	2
195727	19250.9	18551.3	23.4	0	103.7	411	1	123	0	0	2
197065	19232.4	18571.2	37	0	139.8	600	1	161	0	0	2
197866	19201.5	18502.9	45.5	0	128.9	752	1	112	0	0	2
198063	19210.8	18498.2	33.8	0	129.4	785	1	126	0	0	2
198192	19219.7	18586.3	24.6	0	138.5	809	1	256	0	0	2
198240	19181.3	18550.5	31.3	0	134.4	816	1	169	0	0	2
198325	19170	18597	26.4	0	117.5	830	1	156	0	0	2
198383	19356.5	18522.1	38.1	0	83.4	837	1	62	0	0	2
198630	19267.2	18515.1	37	0	172.3	880	1	214	0	0	2
198890	19271.4	18573.5	25.3	0	106.3	920	1	128	0	0	2
200366	19238.7	18536.2	26.5	0	87.6	1239	1	72	0	0	2
200699	19264.6	18528.2	38.3	0	117	1331	1	100	0	0	2
200838	19196.4	18616.1	21.4	0	109.8	1372	1	150	0	0	2
201279	19214	18568.5	30.2	0	82.8	1505	1	64	0	0	2
201710	19265.4	18609.5	35.9	0	150.3	1617	1	177	0	0	2
201734	19260.5	18538	23.5	0	82.6	1626	1	76	0	0	2
201802	19255.1	18555	28.9	0	127.9	1644	1	152	0	0	2
202416	19161.1	18355.7	29.4	0	91	1835	1	59	0	0	2
203158	19174.3	18483.3	25.6	0	159.4	2098	1	209	0	0	2
203769	19266.1	18538.6	25.7	0	151.8	2325	1	233	0	0	2
204279	19251.6	18586.6	34.6	0	131.3	2518	1	115	0	0	2
204414	19233.9	18661.3	39.5	0	102.4	2563	1	71	0	0	2
205498	19410.1	18910.5	25.9	0	102.1	2989	1	105	0	0	2
205507	19403.1	18887.3	28.1	0	112.1	2993	1	94	0	0	2
205525	19431.4	18870.2	37	0	95.9	2999	1	62	0	0	2
205538	19409.3	18890	27.5	0	117.3	3003	1	106	0	0	2
205569	19373.5	18879.4	30	0	98.4	3016	1	83	0	0	2
206157	19160.2	18527.5	35.1	0	109.5	3257	1	82	0	0	2
207029	19662.1	18430.8	26.5	0	81.9	3605	1	61	0	0	2
210586	19302.7	18535.5	37.3	0	137.1	5180	1	135	0	0	2
210802	19039.1	18165.8	38.7	0	80.8	5291	1	39	0	0	2
210947	19200.8	18636	21.5	0	143.9	5368	1	315	0	0	2
211499	19202.4	18654.7	27.3	0	124.8	5616	1	193	0	0	2
211506	19211.2	18654.2	23.3	0	102.3	5622	1	132	0	0	2
211517	19161.6	18623.1	30.8	0	118.7	5626	1	133	0	0	2
211594	19171.9	18590.5	31.5	0	117.4	5659	1	171	0	0	2
211596	18770.8	18806.3	24.8	0	103.3	5660	1	108	0	0	2
212131	19296.7	18460.9	46.2	0	151.2	5883	1	144	0	0	2
212381	19211.9	18566.4	29.1	0	127.6	5991	1	162	0	0	2
212398	19303.8	18594.5	38.2	0	128.7	5996	1	130	0	0	2
212509	19266.8	18589.8	33	0	86.7	6044	1	68	0	0	2
