Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
605	18534.7	10674.1	16.1	0	165.1	31	1	943	0	0	1
1247	18339.9	10721	25.3	0	168.5	68	1	540	0	0	1
1449	18357.9	10695.8	22.4	0	121.4	80	1	291	0	0	1
1521	18177.8	10588.8	23.9	0	119.5	84	1	257	0	0	1
1577	18346.7	10609.6	27.1	0	147.1	87	1	297	0	0	1
1610	18351.3	10691.3	18.7	0	120	89	1	257	0	0	1
1879	18394.2	10706.7	24.6	0	169	107	1	471	0	0	1
1926	18439.6	10673.5	25.4	0	188.7	110	1	518	0	0	1
2531	18352.3	10711.9	21.7	0	124.7	147	1	291	0	0	1
2556	18705.9	10610.4	15.6	0	137.8	149	1	549	0	0	1
2740	18345.6	10698	34.2	0	138.1	159	1	236	0	0	1
3314	18309.8	10688.4	44.9	0	108	196	1	170	0	0	1
3780	18283.1	10677.8	32.9	0	158.5	226	1	346	0	0	1
3919	18627.6	11088.2	17.5	0	145.8	235	1	771	0	0	1
4181	17911	10700.4	9.3	0	147.4	252	1	1468	0	0	1
4494	18347.5	10616.1	29.9	0	193.9	272	1	529	0	0	1
4627	18629.5	10661.1	21.5	0	140.2	281	1	359	0	0	1
4689	18506.2	10640.2	26	0	159.2	285	1	341	0	0	1
4820	18341.9	10706.1	27.9	0	116.3	294	1	180	0	0	1
4879	18076.4	10735.9	34.2	0	118.8	299	1	240	0	0	1
4904	18303.5	10723.7	41.9	0	145.2	301	1	321	0	0	1
4929	18339.6	10694.9	25.6	0	131.3	303	1	300	0	0	1
4961	18574.3	10718.9	40.8	0	139.5	305	1	297	0	0	1
5160	18370.1	10748.6	35.3	0	150	319	1	263	0	0	1
5180	18367.1	10682.7	18.4	0	142.9	320	1	298	0	0	1
5743	18341.2	10700.8	14.3	0	135.9	363	1	571	0	0	1
5880	18273.5	10691.7	23.8	0	160.1	372	1	360	0	0	1
5920	18409.7	10720.6	23.1	0	130.4	375	1	252	0	0	1
5927	18654.6	11067.6	12.9	0	153.8	376	1	830	0	0	1
5967	18410.3	10667.9	25.9	0	173.6	379	1	385	0	0	1
5996	18404.1	10569.7	16.5	0	196.7	381	1	722	0	0	1
6077	18366.6	10704.2	19.6	0	164.8	387	1	413	0	0	1
6095	18372.3	10682.1	27.6	0	148.8	388	1	261	0	0	1
6143	18500.2	10712.8	20.7	0	159	392	1	591	0	0	1
6161	18421.5	10723.6	27.9	0	159.6	393	1	356	0	0	1
6174	18349.6	10723.4	21.2	0	143.3	394	1	324	0	0	1
6255	18386.7	11336	19.9	0	155.4	400	1	463	0	0	1
6436	18261.9	10539.2	25.3	0	133.1	413	1	275	0	0	1
6453	18345.9	10633.5	25.4	0	196.8	414	1	833	0	0	1
6559	18362.6	10702.7	22.2	0	156.9	421	1	437	0	0	1
6625	18374.4	10716.9	26.4	0	155.5	425	1	311	0	0	1
6627	18582.5	10670.5	10.9	0	161.6	426	1	1145	0	0	1
6783	18296.4	10688.5	29	0	189.5	436	1	506	0	0	1
6833	18386.4	10697.7	24.2	0	135.4	440	1	266	0	0	1
6924	18384.7	10693.1	25.8	0	153.8	445	1	321	0	0	1
6932	18333.2	10690.2	17.9	0	139.1	446	1	326	0	0	1
6981	18330.6	10651.2	23.8	0	127.9	448	1	188	0	0	1
7077	18344.3	10696.6	22.3	0	153.3	454	1	320	0	0	1
7308	18358.8	10705.3	20.9	0	159.4	471	1	456	0	0	1
7363	18189.3	10421.7	26.4	0	136.6	475	1	353	0	0	1
7386	18606	10678.8	7.8	0	161.9	477	1	2514	0	0	1
7420	18475.4	10690.9	17.3	0	162.4	479	1	567	0	0	1
7435	18497.5	10711.1	18.1	0	187.3	480	1	745	0	0	1
7459	18609.5	10699.8	27	0	145.3	481	1	263	0	0	1
7511	18619.2	10635.5	26.2	0	139.2	485	1	301	0	0	1
7530	18618	10655.6	20.7	0	169.4	486	1	417	0	0	1
7548	18509.2	10675.6	23.4	0	183.4	487	1	552	0	0	1
7564	18564.5	10661.9	28.2	0	157.8	488	1	412	0	0	1
7574	18592.5	10681.2	17.6	0	162.8	489	1	550	0	0	1
7612	18488.3	10681.3	23.2	0	178.7	491	1	431	0	0	1
7643	18644.6	10670.6	13.3	0	162.1	494	1	912	0	0	1
7740	18467.8	10728.2	31.8	0	182.3	500	1	430	0	0	1
7831	18590.7	10687.9	22.6	0	165	506	1	398	0	0	1
7948	18388.4	10692.2	27.6	0	136	514	1	253	0	0	1
7964	18351.4	10673.8	27.1	0	149.3	515	1	317	0	0	1
8390	18481.8	10694.8	20.8	0	189.1	547	1	581	0	0	1
8557	18433.1	10681.3	27.6	0	138.9	559	1	277	0	0	1
8609	18620.7	10677	9.6	0	150.1	563	1	1315	0	0	1
