Index	X	Y	Precision	SEM	PSF	First_Frame	N_detections	Photons	Intensity	Frames_missing	Channel
405	7157.6	12850.4	18.2	0	159.1	24	1	1270	0	0	1
500	6914.1	13139.1	28.8	0	152.2	31	1	302	0	0	1
1565	7176.3	12933	6.8	0	153.1	106	1	1887	0	0	1
1710	7169.4	12926.4	18.5	0	164.3	115	1	490	0	0	1
2146	7177.6	12959.1	22.5	0	131.9	143	1	272	0	0	1
2479	7197.5	13009.7	13.6	0	168	165	1	695	0	0	1
2601	7345.3	13292.1	24.6	0	192.9	172	1	656	0	0	1
3073	7181.6	12864.9	5.1	0	176.9	205	1	4593	0	0	1
3097	7118.1	12637.9	11.9	0	146.1	207	1	1034	0	0	1
3322	7182.3	12991.1	11.5	0	141.3	224	1	658	0	0	1
3688	7164.6	12981.4	11.1	0	147.3	249	1	746	0	0	1
3744	7387.2	12886.6	20.9	0	182.7	253	1	667	0	0	1
4022	7098.8	12930.4	34.3	0	194.9	275	1	561	0	0	1
4330	7218.5	13053.3	17.9	0	148.6	301	1	328	0	0	1
5054	7413.5	13313.8	32.2	0	179.5	350	1	317	0	0	1
5143	7176.5	13009.3	9.2	0	160.9	357	1	1375	0	0	1
5437	7179.1	12979.5	10.8	0	150.9	377	1	796	0	0	1
5478	7175.4	12940.4	9.6	0	154.6	380	1	868	0	0	1
6048	7088.2	13029.7	18.2	0	144.3	419	1	414	0	0	1
6391	7648.3	13139.3	18.3	0	148.2	442	1	434	0	0	1
6403	7647.2	13108.6	11.5	0	166.7	443	1	1431	0	0	1
6423	7609.8	13130.8	20.5	0	185.4	444	1	512	0	0	1
7342	6757	12952.5	15.6	0	145.8	506	1	557	0	0	1
7357	6813.9	13005	27.6	0	171.1	507	1	357	0	0	1
7392	6789.7	12931.2	40.1	0	164.7	509	1	267	0	0	1
8105	7088.7	13074.5	14.6	0	156.6	564	1	439	0	0	1
8118	7140.8	12946.2	29.9	0	145.6	565	1	209	0	0	1
8122	7164.8	12941.4	12	0	157	566	1	955	0	0	1
8343	6775.9	12959.6	15.7	0	154.2	583	1	523	0	0	1
8593	7162.3	12954.4	26	0	146.1	601	1	257	0	0	1
9002	7156	13101.5	8.1	0	196.1	633	1	1912	0	0	1
9017	7131.6	13059.1	19.3	0	179.7	634	1	471	0	0	1
9480	7160.6	12910.9	25.4	0	146.9	668	1	366	0	0	1
9612	7160.2	12966.6	13.6	0	136.7	678	1	682	0	0	1
9958	7155.8	13090	19.5	0	198	703	1	618	0	0	1
10081	7154.8	13091.9	20.3	0	190.7	711	1	471	0	0	1
10633	7082.4	12709.7	18	0	161	750	1	1108	0	0	1
